,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
4233,10004033494.Braf,blue,liver,,NO,Braf,,1,SIGNED
4234,10003836782.Zfp467,blue,liver,,NO,Zfp467,,1,SIGNED
4235,10002896644.P4htm,blue,liver,,NO,P4htm,,1,SIGNED
4236,10004038282.Zfp524,blue,liver,,NO,Zfp524,,1,SIGNED
4237,10004037044.Ankrd60,blue,liver,,NO,Ankrd60,,1,SIGNED
4238,10002913777.Zfp706,blue,liver,,NO,Zfp706,,1,SIGNED
4239,10003845340.Scrn3,blue,liver,,NO,Scrn3,,1,SIGNED
4240,503058.Vmn2r2,blue,liver,,NO,Vmn2r2,,1,SIGNED
4241,10002923233.Gm5283,blue,liver,,NO,Gm5283,,1,SIGNED
4242,10004035177.Gm21046,blue,liver,,NO,Gm21046,,1,SIGNED
4243,10002910490.Sdr9c7,blue,liver,,NO,Sdr9c7,,1,SIGNED
4244,10002900248.Acot4,blue,liver,,NO,Acot4,,1,SIGNED
4245,10002900897.Pomgnt2,blue,liver,,NO,Pomgnt2,,1,SIGNED
4246,10003841873.1700025G04Rik,blue,liver,,NO,1700025G04Rik,,1,SIGNED
4247,10003836567.Gm5329,blue,liver,,NO,Gm5329,,1,SIGNED
4248,10002911007.Uba6,blue,liver,,NO,Uba6,,1,SIGNED
4249,10004037460.Gpr62,blue,liver,,NO,Gpr62,,1,SIGNED
4250,10004036166.Mrrf,blue,liver,,NO,Mrrf,,1,SIGNED
4251,10004033662.Magef1,blue,liver,,NO,Magef1,,1,SIGNED
4252,504031.Serpinb6a,blue,liver,,NO,Serpinb6a,,1,SIGNED
4253,10003842600.Trim63,blue,liver,,NO,Trim63,,1,SIGNED
4254,10003845172.Vmn1r2,blue,liver,,NO,Vmn1r2,,1,SIGNED
4255,10002922221.Ush2a,blue,liver,,NO,Ush2a,,1,SIGNED
4256,10002920886.Gm30932,blue,liver,,NO,Gm30932,,1,SIGNED
4257,502404.Jade1,blue,liver,,NO,Jade1,,1,SIGNED
4258,10004037078.Cldn17,blue,liver,,NO,Cldn17,,1,SIGNED
4259,513635.Pdcl,blue,liver,,NO,Pdcl,,1,SIGNED
4260,10003840704.Zmym5,blue,liver,,NO,Zmym5,,1,SIGNED
4261,10002947219.Mtres1,blue,liver,,NO,Mtres1,,1,SIGNED
4262,10003845208.Gm17934,blue,liver,,NO,Gm17934,,1,SIGNED
4263,10002900421.Bahcc1,blue,liver,,NO,Bahcc1,,1,SIGNED
4264,10002898423.Vmn2r65,blue,liver,,NO,Vmn2r65,,1,SIGNED
4265,515558.Hnrnpa2b1,blue,liver,,NO,Hnrnpa2b1,,1,SIGNED
4266,502820.1810063I02Rik,blue,liver,,NO,1810063I02Rik,,1,SIGNED
4267,10002905551.Rufy4,blue,liver,,NO,Rufy4,,1,SIGNED
4268,10002905662.Ppp1r8,blue,liver,,NO,Ppp1r8,,1,SIGNED
4269,10002907541.Zfp592,blue,liver,,NO,Zfp592,,1,SIGNED
4270,10003844486.Gm14206,blue,liver,,NO,Gm14206,,1,SIGNED
4271,10002896999.Commd8,blue,liver,,NO,Commd8,,1,SIGNED
4272,10002941029.Zfhx3,blue,liver,,NO,Zfhx3,,1,SIGNED
4273,10002913896.Gm14052,blue,liver,,NO,Gm14052,,1,SIGNED
4274,10002906532.Abhd10,blue,liver,,NO,Abhd10,,1,SIGNED
4275,10004036956.Sgf29,blue,liver,,NO,Sgf29,,1,SIGNED
4276,1489091.Hoxd3,blue,liver,,NO,Hoxd3,,1,SIGNED
4277,10002929300.Gm12131,blue,liver,,NO,Gm12131,,1,SIGNED
4278,10002924247.Slc7a11,blue,liver,,NO,Slc7a11,,1,SIGNED
4279,1487942.Itgb1bp1,blue,liver,,NO,Itgb1bp1,,1,SIGNED
4280,10002902951.Dagla,blue,liver,,NO,Dagla,,1,SIGNED
4281,10003836838.Igf2bp3,blue,liver,,NO,Igf2bp3,,1,SIGNED
4282,10004037293.Olfr1343-ps1,blue,liver,,NO,Olfr1343-ps1,,1,SIGNED
4283,10002896040.Lmf2,blue,liver,,NO,Lmf2,,1,SIGNED
4284,509976.Gap43,blue,liver,,NO,Gap43,,1,SIGNED
4285,10002927660.4930467D21Rik,blue,liver,,NO,4930467D21Rik,,1,SIGNED
4286,10003844341.Rmdn3,blue,liver,,NO,Rmdn3,,1,SIGNED
4287,10003839429.Ogdhl,blue,liver,,NO,Ogdhl,,1,SIGNED
4288,10003838332.Cab39,blue,liver,,NO,Cab39,,1,SIGNED
4289,10002897053.Matk,blue,liver,,NO,Matk,,1,SIGNED
4290,513720.Gdap1,blue,liver,,NO,Gdap1,,1,SIGNED
4291,10004036381.Mcc,blue,liver,,NO,Mcc,,1,SIGNED
4292,10002901397.Cdsn,blue,liver,,NO,Cdsn,,1,SIGNED
4293,10002899142.Igkv9-124,blue,liver,,NO,Igkv9-124,,1,SIGNED
4294,10003837142.Rpl23a-ps5,blue,liver,,NO,Rpl23a-ps5,,1,SIGNED
4295,10002913547.Cdv3,blue,liver,,NO,Cdv3,,1,SIGNED
4296,10003841401.Gm11908,blue,liver,,NO,Gm11908,,1,SIGNED
4297,10003839983.Gm826,blue,liver,,NO,Gm826,,1,SIGNED
4298,499043.Stag2,blue,liver,,NO,Stag2,,1,SIGNED
4299,10004033043.Aifm2,blue,liver,,NO,Aifm2,,1,SIGNED
4300,10003838152.Dnaja1,blue,liver,,NO,Dnaja1,,1,SIGNED
4301,1008789.Bod1l,blue,liver,,NO,Bod1l,,1,SIGNED
4302,10004038347.Hotair,blue,liver,,NO,Hotair,,1,SIGNED
4303,500277.Atp6v0d2,blue,liver,,NO,Atp6v0d2,,1,SIGNED
4304,10002925450.A730060N03Rik,blue,liver,,NO,A730060N03Rik,,1,SIGNED
4305,1013767.Acadm,blue,liver,,NO,Acadm,,1,SIGNED
4306,10002935121.Sez6l,blue,liver,,NO,Sez6l,,1,SIGNED
4307,10002903328.Pcdh7,blue,liver,,NO,Pcdh7,,1,SIGNED
4308,507849.2310003N18Rik,blue,liver,,NO,2310003N18Rik,,1,SIGNED
4309,593270.Fabp4,blue,liver,,NO,Fabp4,,1,SIGNED
4310,513827.Renbp,blue,liver,,NO,Renbp,,1,SIGNED
4311,498990.Vrk2,blue,liver,,NO,Vrk2,,1,SIGNED
4312,519937.Cdh17,blue,liver,,NO,Cdh17,,1,SIGNED
4313,500622.Snap23,blue,liver,,NO,Snap23,,1,SIGNED
4314,10003839853.Gm572,blue,liver,,NO,Gm572,,1,SIGNED
4315,506953.Ifnab,blue,liver,,NO,Ifnab,,1,SIGNED
4316,10002899154.Skp1a,blue,liver,,NO,Skp1a,,1,SIGNED
4317,505094.Adsl,blue,liver,,NO,Adsl,,1,SIGNED
4318,10004038277.A630091E08Rik,blue,liver,,NO,A630091E08Rik,,1,SIGNED
4319,10003845499.1700110I01Rik,blue,liver,,NO,1700110I01Rik,,1,SIGNED
4320,10003838222.Pi4kb,blue,liver,,NO,Pi4kb,,1,SIGNED
4321,10004035811.Ptk7,blue,liver,,NO,Ptk7,,1,SIGNED
4322,511975.Pde10a,blue,liver,,NO,Pde10a,,1,SIGNED
4323,10002935848.Gm27306,blue,liver,,NO,Gm27306,,1,SIGNED
4324,10002950267.Gm6841,blue,liver,,NO,Gm6841,,1,SIGNED
4325,517653.Tex43,blue,liver,,NO,Tex43,,1,SIGNED
4326,10002910267.Ppm1e,blue,liver,,NO,Ppm1e,,1,SIGNED
4327,10004036793.Vmn2r91,blue,liver,,NO,Vmn2r91,,1,SIGNED
4328,10002907304.Ramp3,blue,liver,,NO,Ramp3,,1,SIGNED
4329,515734.Fgf17,blue,liver,,NO,Fgf17,,1,SIGNED
4330,10004033715.Olfr1294,blue,liver,,NO,Olfr1294,,1,SIGNED
4331,10002902199.Wdr20rt,blue,liver,,NO,Wdr20rt,,1,SIGNED
4332,10003841688.Gm9023,blue,liver,,NO,Gm9023,,1,SIGNED
4333,10003843616.Gm38811,blue,liver,,NO,Gm38811,,1,SIGNED
4334,10004035221.Gm16355,blue,liver,,NO,Gm16355,,1,SIGNED
4335,10002934013.Olfr118,blue,liver,,NO,Olfr118,,1,SIGNED
4336,10003843592.4932431P20Rik,blue,liver,,NO,4932431P20Rik,,1,SIGNED
4337,10002903427.Slc22a20,blue,liver,,NO,Slc22a20,,1,SIGNED
4338,10002941044.4930538E20Rik,blue,liver,,NO,4930538E20Rik,,1,SIGNED
4339,10003836128.Gm48049,blue,liver,,NO,Gm48049,,1,SIGNED
4340,10002919732.Pabpc1,blue,liver,,NO,Pabpc1,,1,SIGNED
4341,10003845859.Gm4425,blue,liver,,NO,Gm4425,,1,SIGNED
4342,513716.Tmem242,blue,liver,,NO,Tmem242,,1,SIGNED
4343,10002905219.Gpx4-ps2,blue,liver,,NO,Gpx4-ps2,,1,SIGNED
4344,10002906206.Pikfyve,blue,liver,,NO,Pikfyve,,1,SIGNED
4345,513775.Bnipl,blue,liver,,NO,Bnipl,,1,SIGNED
4346,10004037877.Fos,blue,liver,,NO,Fos,,1,SIGNED
4347,10002915001.Gm43016,blue,liver,,NO,Gm43016,,1,SIGNED
4348,10003843085.Spata13,blue,liver,,NO,Spata13,,1,SIGNED
4349,10004034105.Adam1a,blue,liver,,NO,Adam1a,,1,SIGNED
4350,10003840345.Kif5b,blue,liver,,NO,Kif5b,,1,SIGNED
4351,508000.Sh3gl2,blue,liver,,NO,Sh3gl2,,1,SIGNED
4352,10002928291.Vmn1r230,blue,liver,,NO,Vmn1r230,,1,SIGNED
4353,10002911468.Gm7333,blue,liver,,NO,Gm7333,,1,SIGNED
4354,10003838092.C530044C16Rik,blue,liver,,NO,C530044C16Rik,,1,SIGNED
4355,10004037737.6720427I07Rik,blue,liver,,NO,6720427I07Rik,,1,SIGNED
4356,518087.Gm9748,blue,liver,,NO,Gm9748,,1,SIGNED
4357,10002898259.Fam107b,blue,liver,,NO,Fam107b,,1,SIGNED
4358,10004034024.Olfr1497,blue,liver,,NO,Olfr1497,,1,SIGNED
4359,10004033145.Pcx,blue,liver,,NO,Pcx,,1,SIGNED
4360,1014302.Abcb7,blue,liver,,NO,Abcb7,,1,SIGNED
4361,10002906740.Dcun1d1,blue,liver,,NO,Dcun1d1,,1,SIGNED
4362,505886.Atl1,blue,liver,,NO,Atl1,,1,SIGNED
4363,10002910762.Hspd1-ps5,blue,liver,,NO,Hspd1-ps5,,1,SIGNED
4364,10003835871.4930483J18Rik,blue,liver,,NO,4930483J18Rik,,1,SIGNED
4365,10003842666.Gm16008,blue,liver,,NO,Gm16008,,1,SIGNED
4366,500371.Ncoa2,blue,liver,,NO,Ncoa2,,1,SIGNED
4367,10002923521.Nyap2,blue,liver,,NO,Nyap2,,1,SIGNED
4368,511355.Dnali1,blue,liver,,NO,Dnali1,,1,SIGNED
4369,10003840575.Jtb,blue,liver,,NO,Jtb,,1,SIGNED
4370,10002899843.Vmn2r12,blue,liver,,NO,Vmn2r12,,1,SIGNED
4371,10003837343.Gm11472,blue,liver,,NO,Gm11472,,1,SIGNED
4372,504060.Smim24,blue,liver,,NO,Smim24,,1,SIGNED
4373,508486.Dctn6,blue,liver,,NO,Dctn6,,1,SIGNED
4374,10003843488.2700049A03Rik,blue,liver,,NO,2700049A03Rik,,1,SIGNED
4375,10002911735.Il17ra,blue,liver,,NO,Il17ra,,1,SIGNED
4376,10004034325.1700036A12Rik,blue,liver,,NO,1700036A12Rik,,1,SIGNED
4377,500405.S100a4,blue,liver,,NO,S100a4,,1,SIGNED
4378,10002935292.4933434M16Rik,blue,liver,,NO,4933434M16Rik,,1,SIGNED
4379,501749.1700016B15Rik,blue,liver,,NO,1700016B15Rik,,1,SIGNED
4380,509764.Phkg1,blue,liver,,NO,Phkg1,,1,SIGNED
4381,10002914183.Olfr978,blue,liver,,NO,Olfr978,,1,SIGNED
4382,10002903463.Igfn1,blue,liver,,NO,Igfn1,,1,SIGNED
4383,10003837626.4930504C09Rik,blue,liver,,NO,4930504C09Rik,,1,SIGNED
4384,10002898310.Hhipl2,blue,liver,,NO,Hhipl2,,1,SIGNED
4385,10002929545.Gm44285,blue,liver,,NO,Gm44285,,1,SIGNED
4386,1011212.Gstm1,blue,liver,,NO,Gstm1,,1,SIGNED
4387,10004033289.Mrpl48-ps,blue,liver,,NO,Mrpl48-ps,,1,SIGNED
4388,10002934696.Hadhb-ps,blue,liver,,NO,Hadhb-ps,,1,SIGNED
4389,10004033138.Pcsk1n,blue,liver,,NO,Pcsk1n,,1,SIGNED
4390,10002916888.Gm2348,blue,liver,,NO,Gm2348,,1,SIGNED
4391,10003845290.Nbea,blue,liver,,NO,Nbea,,1,SIGNED
4392,500691.Gm49077,blue,liver,,NO,Gm49077,,1,SIGNED
4393,10002931650.Gm16055,blue,liver,,NO,Gm16055,,1,SIGNED
4394,10003838635.Igkv16-104,blue,liver,,NO,Igkv16-104,,1,SIGNED
4395,10002913811.Ttc9b,blue,liver,,NO,Ttc9b,,1,SIGNED
4396,504509.4930556N09Rik,blue,liver,,NO,4930556N09Rik,,1,SIGNED
4397,508249.Gm9376,blue,liver,,NO,Gm9376,,1,SIGNED
4398,499467.Magel2,blue,liver,,NO,Magel2,,1,SIGNED
4399,10002912608.Ankrd31,blue,liver,,NO,Ankrd31,,1,SIGNED
4400,10002911313.Gpr179,blue,liver,,NO,Gpr179,,1,SIGNED
4401,515873.Sppl2a,blue,liver,,NO,Sppl2a,,1,SIGNED
4402,510207.Gm34095,blue,liver,,NO,Gm34095,,1,SIGNED
4403,514369.Paqr5,blue,liver,,NO,Paqr5,,1,SIGNED
4404,10002910064.Dnlz,blue,liver,,NO,Dnlz,,1,SIGNED
4405,515022.Gm10683,blue,liver,,NO,Gm10683,,1,SIGNED
4406,512884.Wdr61,blue,liver,,NO,Wdr61,,1,SIGNED
4407,10004035151.Faim,blue,liver,,NO,Faim,,1,SIGNED
4408,10003838112.Tex10,blue,liver,,NO,Tex10,,1,SIGNED
4409,10004037985.Dab2,blue,liver,,NO,Dab2,,1,SIGNED
4410,10002920050.Gm42944,blue,liver,,NO,Gm42944,,1,SIGNED
4411,10002911600.Snhg11,blue,liver,,NO,Snhg11,,1,SIGNED
4412,10004038216.Olfr22-ps1,blue,liver,,NO,Olfr22-ps1,,1,SIGNED
4413,10004034417.U2af1l4,blue,liver,,NO,U2af1l4,,1,SIGNED
4414,500546.Hivep2,blue,liver,,NO,Hivep2,,1,SIGNED
4415,591875.Ube2l6,blue,liver,,NO,Ube2l6,,1,SIGNED
4416,10003839568.Stk38,blue,liver,,NO,Stk38,,1,SIGNED
4417,501085.Tspan32,blue,liver,,NO,Tspan32,,1,SIGNED
4418,10002907388.Hnrnpul2,blue,liver,,NO,Hnrnpul2,,1,SIGNED
4419,10003843072.Gpr137c,blue,liver,,NO,Gpr137c,,1,SIGNED
4420,10004037435.Bricd5,blue,liver,,NO,Bricd5,,1,SIGNED
4421,507623.Syt7,blue,liver,,NO,Syt7,,1,SIGNED
4422,10003844930.Smarcd3,blue,liver,,NO,Smarcd3,,1,SIGNED
4423,10002915987.Gk5,blue,liver,,NO,Gk5,,1,SIGNED
4424,509952.Camsap2,blue,liver,,NO,Camsap2,,1,SIGNED
4425,10003843824.Rps14,blue,liver,,NO,Rps14,,1,SIGNED
4426,10002914926.Cst6,blue,liver,,NO,Cst6,,1,SIGNED
4427,10002897617.Scnn1b,blue,liver,,NO,Scnn1b,,1,SIGNED
4428,502053.Nmur1,blue,liver,,NO,Nmur1,,1,SIGNED
4429,10004037204.Ermard,blue,liver,,NO,Ermard,,1,SIGNED
4430,10003839991.Spg11,blue,liver,,NO,Spg11,,1,SIGNED
4431,517069.Tas1r1,blue,liver,,NO,Tas1r1,,1,SIGNED
4432,10002919496.Jak2,blue,liver,,NO,Jak2,,1,SIGNED
4433,10002920375.Gm48395,blue,liver,,NO,Gm48395,,1,SIGNED
4434,10004037964.Gpm6a,blue,liver,,NO,Gpm6a,,1,SIGNED
4435,10002920939.Gm30694,blue,liver,,NO,Gm30694,,1,SIGNED
4436,10004035567.Hoxa11os,blue,liver,,NO,Hoxa11os,,1,SIGNED
4437,10002901918.Manea,blue,liver,,NO,Manea,,1,SIGNED
4438,10003115252.Focad,blue,liver,,NO,Focad,,1,SIGNED
4439,10002943439.Gm33973,blue,liver,,NO,Gm33973,,1,SIGNED
4440,10004035030.Tfeb,blue,liver,,NO,Tfeb,,1,SIGNED
4441,1368813.Gm31748,blue,liver,,NO,Gm31748,,1,SIGNED
4442,10002931985.Gm13466,blue,liver,,NO,Gm13466,,1,SIGNED
4443,504161.Chp2,blue,liver,,NO,Chp2,,1,SIGNED
4444,513845.Wdr54,blue,liver,,NO,Wdr54,,1,SIGNED
4445,501533.Rimklb,blue,liver,,NO,Rimklb,,1,SIGNED
4446,10002915646.Serpina3a,blue,liver,,NO,Serpina3a,,1,SIGNED
4447,10002911755.Axdnd1,blue,liver,,NO,Axdnd1,,1,SIGNED
4448,10002912588.Spindoc,blue,liver,,NO,Spindoc,,1,SIGNED
4449,1479083.Mgat3,blue,liver,,NO,Mgat3,,1,SIGNED
4450,592317.Stat5b,blue,liver,,NO,Stat5b,,1,SIGNED
4451,508941.G6pd2,blue,liver,,NO,G6pd2,,1,SIGNED
4452,10003842021.Cyp4f38-ps,blue,liver,,NO,Cyp4f38-ps,,1,SIGNED
4453,10003844750.Frs2,blue,liver,,NO,Frs2,,1,SIGNED
4454,10002900150.Rpl10a-ps3,blue,liver,,NO,Rpl10a-ps3,,1,SIGNED
4455,10002910154.Bend4,blue,liver,,NO,Bend4,,1,SIGNED
4456,10002927875.1700025G04Rik,blue,liver,,NO,1700025G04Rik,,1,SIGNED
4457,10004033292.Prkab1,blue,liver,,NO,Prkab1,,1,SIGNED
4458,10002951610.Nampt,blue,liver,,NO,Nampt,,1,SIGNED
4459,10003836647.Itgad,blue,liver,,NO,Itgad,,1,SIGNED
4460,10002915363.Tspan1,blue,liver,,NO,Tspan1,,1,SIGNED
4461,498332.8430422H06Rik,blue,liver,,NO,8430422H06Rik,,1,SIGNED
4462,10003839580.Gm15328,blue,liver,,NO,Gm15328,,1,SIGNED
4463,10002924973.Gm50134,blue,liver,,NO,Gm50134,,1,SIGNED
4464,10003840303.Sgip1,blue,liver,,NO,Sgip1,,1,SIGNED
4465,516697.Wbp4,blue,liver,,NO,Wbp4,,1,SIGNED
4466,10002927631.Gnas,blue,liver,,NO,Gnas,,1,SIGNED
4467,10004034559.Opn5,blue,liver,,NO,Opn5,,1,SIGNED
4468,10003838839.6330409D20Rik,blue,liver,,NO,6330409D20Rik,,1,SIGNED
4469,516648.Gm15932,blue,liver,,NO,Gm15932,,1,SIGNED
4470,506381.Bmp6,blue,liver,,NO,Bmp6,,1,SIGNED
4471,508695.Med29,blue,liver,,NO,Med29,,1,SIGNED
4472,518212.Cab39l,blue,liver,,NO,Cab39l,,1,SIGNED
4473,508807.Gm9828,blue,liver,,NO,Gm9828,,1,SIGNED
4474,10002915185.Ap4e1,blue,liver,,NO,Ap4e1,,1,SIGNED
4475,1008830.Dmrtb1,blue,liver,,NO,Dmrtb1,,1,SIGNED
4476,10002911532.Zfp800,blue,liver,,NO,Zfp800,,1,SIGNED
4477,10004033883.Tead4,blue,liver,,NO,Tead4,,1,SIGNED
4478,10004036075.Zdhhc6,blue,liver,,NO,Zdhhc6,,1,SIGNED
4479,10002913494.Olfr441,blue,liver,,NO,Olfr441,,1,SIGNED
4480,499121.2810455O05Rik,blue,liver,,NO,2810455O05Rik,,1,SIGNED
4481,10002918175.Fam160b1,blue,liver,,NO,Fam160b1,,1,SIGNED
4482,10002911443.Gm13740,blue,liver,,NO,Gm13740,,1,SIGNED
4483,10002912704.Hapln4,blue,liver,,NO,Hapln4,,1,SIGNED
4484,10003117018.Rgsl1,blue,liver,,NO,Rgsl1,,1,SIGNED
4485,10003837254.Pmepa1os,blue,liver,,NO,Pmepa1os,,1,SIGNED
4486,10002943121.Gm6684,blue,liver,,NO,Gm6684,,1,SIGNED
4487,1477272.Prss3,blue,liver,,NO,Prss3,,1,SIGNED
4488,10003843281.Far2os1,blue,liver,,NO,Far2os1,,1,SIGNED
4489,10004034969.Nol6,blue,liver,,NO,Nol6,,1,SIGNED
4490,10002899622.Mcemp1,blue,liver,,NO,Mcemp1,,1,SIGNED
4491,10002901072.Tmem178b,blue,liver,,NO,Tmem178b,,1,SIGNED
4492,10003837333.Gm13531,blue,liver,,NO,Gm13531,,1,SIGNED
4493,10003836081.Gm9192,blue,liver,,NO,Gm9192,,1,SIGNED
4494,10003115176.Rab11fip3,blue,liver,,NO,Rab11fip3,,1,SIGNED
4495,516837.Gm26065,blue,liver,,NO,Gm26065,,1,SIGNED
4496,10003838769.Synpo2,blue,liver,,NO,Synpo2,,1,SIGNED
4497,10004034715.Gpr108,blue,liver,,NO,Gpr108,,1,SIGNED
4498,10003836583.Gm44943,blue,liver,,NO,Gm44943,,1,SIGNED
4499,10003839821.Hmga2,blue,liver,,NO,Hmga2,,1,SIGNED
4500,10004035945.Gm10232,blue,liver,,NO,Gm10232,,1,SIGNED
4501,10002904239.Ttll13,blue,liver,,NO,Ttll13,,1,SIGNED
4502,10003839349.9630014M24Rik,blue,liver,,NO,9630014M24Rik,,1,SIGNED
4503,10002919994.Gm13632,blue,liver,,NO,Gm13632,,1,SIGNED
4504,10004034735.Cblb,blue,liver,,NO,Cblb,,1,SIGNED
4505,10003843899.Armh3,blue,liver,,NO,Armh3,,1,SIGNED
4506,10003842311.Gm26631,blue,liver,,NO,Gm26631,,1,SIGNED
4507,505786.1700030N18Rik,blue,liver,,NO,1700030N18Rik,,1,SIGNED
4508,10004034366.Cdh22,blue,liver,,NO,Cdh22,,1,SIGNED
4509,10002900416.Rufy2,blue,liver,,NO,Rufy2,,1,SIGNED
4510,10002937555.Lmntd1,blue,liver,,NO,Lmntd1,,1,SIGNED
4511,1012212.Cers1,blue,liver,,NO,Cers1,,1,SIGNED
4512,513013.Tmem140,blue,liver,,NO,Tmem140,,1,SIGNED
4513,10002914558.Olfr168,blue,liver,,NO,Olfr168,,1,SIGNED
4514,511183.Sdha,blue,liver,,NO,Sdha,,1,SIGNED
4515,10004036861.1700017B05Rik,blue,liver,,NO,1700017B05Rik,,1,SIGNED
4516,10003842446.Zfp710,blue,liver,,NO,Zfp710,,1,SIGNED
4517,512425.Il7,blue,liver,,NO,Il7,,1,SIGNED
4518,509143.4930599N24Rik,blue,liver,,NO,4930599N24Rik,,1,SIGNED
4519,10002897659.Npm2,blue,liver,,NO,Npm2,,1,SIGNED
4520,509548.Slc5a1,blue,liver,,NO,Slc5a1,,1,SIGNED
4521,10004036662.Erbb2,blue,liver,,NO,Erbb2,,1,SIGNED
4522,10002916566.Atp2a3,blue,liver,,NO,Atp2a3,,1,SIGNED
4523,10003842609.Asns,blue,liver,,NO,Asns,,1,SIGNED
4524,517485.Prmt3,blue,liver,,NO,Prmt3,,1,SIGNED
4525,10002919299.Ccnjl,blue,liver,,NO,Ccnjl,,1,SIGNED
4526,10002910374.Btnl2,blue,liver,,NO,Btnl2,,1,SIGNED
4527,10002933759.Gm4825,blue,liver,,NO,Gm4825,,1,SIGNED
4528,10002909524.Flrt1,blue,liver,,NO,Flrt1,,1,SIGNED
4529,10002932445.Gm37971,blue,liver,,NO,Gm37971,,1,SIGNED
4530,514115.5330439B14Rik,blue,liver,,NO,5330439B14Rik,,1,SIGNED
4531,519473.Btbd17,blue,liver,,NO,Btbd17,,1,SIGNED
4532,501410.Marchf7,blue,liver,,NO,Marchf7,,1,SIGNED
4533,10002912469.Phf11d,blue,liver,,NO,Phf11d,,1,SIGNED
4534,10002923683.4930426D05Rik,blue,liver,,NO,4930426D05Rik,,1,SIGNED
4535,10003842002.Maml2,blue,liver,,NO,Maml2,,1,SIGNED
4536,10002906220.Exoc3,blue,liver,,NO,Exoc3,,1,SIGNED
4537,10004036068.Hist1h2ao,blue,liver,,NO,Hist1h2ao,,1,SIGNED
4538,10003845413.Gm14053,blue,liver,,NO,Gm14053,,1,SIGNED
4539,10004035271.Slc15a1,blue,liver,,NO,Slc15a1,,1,SIGNED
4540,10002917192.Gm42859,blue,liver,,NO,Gm42859,,1,SIGNED
4541,10003836053.Gm48608,blue,liver,,NO,Gm48608,,1,SIGNED
4542,507977.Apol9a,blue,liver,,NO,Apol9a,,1,SIGNED
4543,10003836863.Mdn1,blue,liver,,NO,Mdn1,,1,SIGNED
4544,508115.AB041806,blue,liver,,NO,AB041806,,1,SIGNED
4545,10004033838.Ginm1,blue,liver,,NO,Ginm1,,1,SIGNED
4546,10003842613.Gm43630,blue,liver,,NO,Gm43630,,1,SIGNED
4547,10002896819.Purg,blue,liver,,NO,Purg,,1,SIGNED
4548,10002898215.Trmt2b,blue,liver,,NO,Trmt2b,,1,SIGNED
4549,10002918994.Usp48,blue,liver,,NO,Usp48,,1,SIGNED
4550,513217.Cd55,blue,liver,,NO,Cd55,,1,SIGNED
4551,10002935689.Gm37737,blue,liver,,NO,Gm37737,,1,SIGNED
4552,10002911115.Slc2a3,blue,liver,,NO,Slc2a3,,1,SIGNED
4553,10003843810.Nudt1,blue,liver,,NO,Nudt1,,1,SIGNED
4554,500496.2610509F24Rik,blue,liver,,NO,2610509F24Rik,,1,SIGNED
4555,10002910513.Tmem74b,blue,liver,,NO,Tmem74b,,1,SIGNED
4556,10002919000.Gm11730,blue,liver,,NO,Gm11730,,1,SIGNED
4557,10002909770.Il1a,blue,liver,,NO,Il1a,,1,SIGNED
4558,10002908269.Slc25a34,blue,liver,,NO,Slc25a34,,1,SIGNED
4559,510874.Fundc2,blue,liver,,NO,Fundc2,,1,SIGNED
4560,10002908446.Khnyn,blue,liver,,NO,Khnyn,,1,SIGNED
4561,10003842707.Gm5757,blue,liver,,NO,Gm5757,,1,SIGNED
4562,502704.Msgn1,blue,liver,,NO,Msgn1,,1,SIGNED
4563,10004036820.Olfr919,blue,liver,,NO,Olfr919,,1,SIGNED
4564,512289.Ctnna2,blue,liver,,NO,Ctnna2,,1,SIGNED
4565,10003839995.Fer1l6,blue,liver,,NO,Fer1l6,,1,SIGNED
4566,504456.Kif2a,blue,liver,,NO,Kif2a,,1,SIGNED
4567,10002945825.Slc6a20b,blue,liver,,NO,Slc6a20b,,1,SIGNED
4568,10004035236.Krtap10-4,blue,liver,,NO,Krtap10-4,,1,SIGNED
4569,10002925764.Mcph1,blue,liver,,NO,Mcph1,,1,SIGNED
4570,10004033873.Dnmt3l,blue,liver,,NO,Dnmt3l,,1,SIGNED
4571,10003844313.Trmt5,blue,liver,,NO,Trmt5,,1,SIGNED
4572,10002947981.Vav2,blue,liver,,NO,Vav2,,1,SIGNED
4573,10002910063.Gm48012,blue,liver,,NO,Gm48012,,1,SIGNED
4574,502214.Exoc4,blue,liver,,NO,Exoc4,,1,SIGNED
4575,10003842425.Gm16364,blue,liver,,NO,Gm16364,,1,SIGNED
4576,10002927108.Adam30,blue,liver,,NO,Adam30,,1,SIGNED
4577,10004033202.2900057B20Rik,blue,liver,,NO,2900057B20Rik,,1,SIGNED
4578,10003839552.C87977,blue,liver,,NO,C87977,,1,SIGNED
4579,10003836833.Tmem209,blue,liver,,NO,Tmem209,,1,SIGNED
4580,10002896266.Gemin6-ps,blue,liver,,NO,Gemin6-ps,,1,SIGNED
4581,10002916633.Tbc1d30,blue,liver,,NO,Tbc1d30,,1,SIGNED
4582,10002910459.Paics,blue,liver,,NO,Paics,,1,SIGNED
4583,516645.Trim24,blue,liver,,NO,Trim24,,1,SIGNED
4584,10004034911.Hira,blue,liver,,NO,Hira,,1,SIGNED
4585,10004035055.Ttc5,blue,liver,,NO,Ttc5,,1,SIGNED
4586,10002921387.Rora,blue,liver,,NO,Rora,,1,SIGNED
