,tissue,network,module,glucose,weight,insulin,triglyceride,mean
110,adipose,UNSIGNED,plum,28.066183,11.206585,171.772174,43.44261,63.621888
111,adipose,UNSIGNED,purple,20.871258,9.794184,107.812303,39.088428,44.391543
112,adipose,UNSIGNED,red,20.057285,7.516681,74.838432,34.116648,34.132261
113,adipose,UNSIGNED,royalblue,25.450292,10.438896,151.988217,47.746925,58.906083
114,adipose,UNSIGNED,saddlebrown,25.98629,10.235815,129.351497,48.495484,53.517272
115,adipose,UNSIGNED,salmon4,24.466999,10.40856,140.160194,47.004489,55.51006
116,adipose,UNSIGNED,salmon,22.723642,9.094386,102.539456,36.386568,42.686013
117,adipose,UNSIGNED,sienna3,26.952234,11.182288,172.614706,50.270698,65.254982
118,adipose,UNSIGNED,skyblue1,27.538387,10.258672,158.745887,48.71405,61.314249
119,adipose,UNSIGNED,skyblue2,26.364492,10.83158,137.465359,40.999421,53.915213
120,adipose,UNSIGNED,skyblue3,24.782337,11.138718,147.836128,48.472207,58.057347
121,adipose,UNSIGNED,skyblue,24.910775,10.138595,124.622048,40.334194,50.001403
122,adipose,UNSIGNED,steelblue,26.952234,11.182288,172.614711,50.270699,65.254983
123,adipose,UNSIGNED,tan,19.526031,7.384866,91.792519,32.443526,37.786735
124,adipose,UNSIGNED,thistle1,25.539018,9.4793,151.091675,42.580052,57.172511
125,adipose,UNSIGNED,thistle2,25.843736,9.714087,172.256381,43.213263,62.756867
126,adipose,UNSIGNED,turquoise,17.646167,7.221535,74.29065,34.870475,33.507207
127,adipose,UNSIGNED,violet,24.586206,10.505147,150.51875,45.42937,57.759868
128,adipose,UNSIGNED,white,24.983937,10.43141,165.56436,44.504204,61.370978
129,adipose,UNSIGNED,yellow4,26.036453,11.119053,169.821589,47.399694,63.594197
130,adipose,UNSIGNED,yellowgreen,26.053733,10.900383,158.969966,47.756825,60.920227
131,adipose,UNSIGNED,yellow,20.739053,8.266227,72.942024,34.163554,34.027715
