,tissue,network,module,glucose,weight,insulin,triglyceride,mean
31,adipose,SIGNED,orangered4,23.63009062029388,7.928408305730899,114.71744161556697,34.729188192972195,45.25128218364099
32,adipose,SIGNED,orange,21.232180572243006,9.14177896610034,102.91468307964571,34.261758254696026,41.88760021817127
33,adipose,SIGNED,paleturquoise,19.876112499416198,8.976240557919832,104.80252192478483,33.48604898264154,41.7852309911906
34,adipose,SIGNED,palevioletred3,23.299081292249056,10.709375058225676,188.58583195358548,50.15235420216676,68.18666062655674
35,adipose,SIGNED,pink,20.62100947947169,7.705187398467252,85.75516239288861,35.98737573753917,37.51718375209168
36,adipose,SIGNED,plum1,27.546328062208737,10.652904128093754,132.17099078823082,55.72810005354545,56.524580758019695
37,adipose,SIGNED,plum2,28.480904429912528,11.859103771929334,178.70567605414467,44.400817494021325,65.86162543750197
38,adipose,SIGNED,purple,22.511525810879228,7.556273364408978,83.76494968575419,34.511641704640326,37.08609764142068
39,adipose,SIGNED,red,19.498725352647263,7.519225995747417,94.3825542316279,30.29130164834947,37.922951807093014
40,adipose,SIGNED,royalblue,22.294974341987036,8.801644535964488,111.20016488386007,36.92155636719275,44.80458503225108
41,adipose,SIGNED,saddlebrown,24.13349541504483,12.098991909237245,152.49609987882107,40.00982448089462,57.18460292099944
42,adipose,SIGNED,salmon4,21.798378468478365,11.067227025686265,129.68745206381175,37.82462872323462,50.09442157030275
43,adipose,SIGNED,salmon,25.409856753405702,10.676135321278736,130.69411548943572,43.26659863174156,52.511676548965426
44,adipose,SIGNED,sienna3,24.832318726915158,9.268613260413778,117.37180073744075,37.73012095561885,47.30071342009713
45,adipose,SIGNED,skyblue3,27.701081549666632,11.27692915152239,148.46527414159428,44.52676199847613,57.99251171031486
46,adipose,SIGNED,skyblue,25.310785039403825,8.884137044386545,145.37145652490912,44.116611695299746,55.92074757599981
47,adipose,SIGNED,steelblue,22.825025307528264,9.518129530874843,123.39922111688333,43.22060501028652,49.74074524139324
48,adipose,SIGNED,tan,19.923533057251355,8.82785562867907,92.81424807787613,32.65317548702468,38.55470306270781
49,adipose,SIGNED,thistle1,25.814043253464675,11.5425051029866,170.6208802178224,49.16951831999931,64.28673672356824
50,adipose,SIGNED,thistle2,28.012948258258575,9.966453657982708,195.10733687877178,52.30180233224772,71.34713528181518
51,adipose,SIGNED,turquoise,21.045824016172133,7.955300698424278,104.98433135973899,34.52244891702612,42.126976247840375
52,adipose,SIGNED,violet,27.510687212629144,9.814059143924958,129.72072095059735,45.7907391170188,53.209051606042564
53,adipose,SIGNED,white,18.663631522464822,9.915232712631925,102.47855650967985,36.67453736979032,41.932989528641734
54,adipose,SIGNED,yellowgreen,27.14191058490327,9.53303151994555,116.76877749059136,51.401567052117954,51.21132166188953
55,adipose,SIGNED,yellow,19.472675159662572,8.029004878686475,85.64923164462674,28.971691010326523,35.53065067332558
56,adipose,UNSIGNED,antiquewhite4,27.94672342044937,10.625089311191278,153.49108405344518,40.82621205492276,58.22227721000215
57,adipose,UNSIGNED,bisque4,20.434878118502837,10.67155403910524,156.55215549442883,36.575733457623706,56.05858027741515
58,adipose,UNSIGNED,black,22.052947371470516,7.940750124490674,111.70451292365952,42.650664315132126,46.087218683688214
59,adipose,UNSIGNED,blue,22.99329849922999,9.34324756216403,134.66389796322593,32.48314236583113,49.87089659761277
60,adipose,UNSIGNED,brown4,26.452994997951247,9.657224683280853,152.6817214104491,47.77540149825361,59.1418356474837
61,adipose,UNSIGNED,brown,25.560679629630357,10.709659562508973,129.7315481324275,35.27312327627777,50.31875265021115
62,adipose,UNSIGNED,coral1,24.342778346420165,11.483721428961227,161.83783018085282,48.38918782466099,61.513379445223805
63,adipose,UNSIGNED,coral2,23.915469027682978,11.063038993390027,173.5771958572688,43.953248873676465,63.12723818800457
64,adipose,UNSIGNED,cyan,23.20921439676069,9.044586586789697,116.232871069544,37.670619018052214,46.53932276778665
65,adipose,UNSIGNED,darkgreen,24.227775252234224,9.350094735312014,118.07356243966596,37.46009068113693,47.27788077708728
66,adipose,UNSIGNED,darkgrey,21.897199115699674,8.92285840123107,104.91085705889166,34.833392726508634,42.64107682558276
67,adipose,UNSIGNED,darkmagenta,27.592104980756083,11.770643837110109,188.7928641015699,55.06285032970285,70.80461581228474
68,adipose,UNSIGNED,darkolivegreen,26.356688326977444,10.557866354443968,165.4579608069475,38.89907161203111,60.31789677510001
69,adipose,UNSIGNED,darkorange2,24.638660496781952,10.353841690412203,146.71503535417932,41.14051836170831,55.71201397577045
70,adipose,UNSIGNED,darkorange,27.931179373199953,11.404645383289335,142.77458555870498,43.971563159837714,56.520493368758
71,adipose,UNSIGNED,darkred,27.461036764707302,9.897740673672633,163.94437874493502,56.516113555020034,64.45481743458375
72,adipose,UNSIGNED,darkseagreen4,23.678688153598785,10.991530006682636,160.8236678088107,55.72167696453568,62.80389073340695
