,tissue,network,module,glucose,weight,insulin,triglyceride,mean
537,gastroc,SIGNED,cyan,23.62,11.11,159.34,34.71,57.2
538,gastroc,SIGNED,lightyellow,28.63,11.06,153.51,34.41,56.9
539,gastroc,SIGNED,darkgrey,26.98,11.18,171.55,50.63,65.09
540,gastroc,SIGNED,darkolivegreen,27.23,11.18,171.55,50.6,65.14
541,gastroc,SIGNED,darkorange,26.03,11.09,172.82,38.7,62.16
542,gastroc,SIGNED,darkgreen,23.39,11.18,171.34,38.44,61.09
543,gastroc,SIGNED,lightgreen,24.06,11.18,171.55,40.69,61.87
544,gastroc,SIGNED,lightcyan,23.75,10.41,132.5,31.01,49.42
545,gastroc,SIGNED,darkred,22.7,10.18,155.7,38.99,56.89
546,gastroc,SIGNED,darkmagenta,26.97,11.18,171.55,50.17,64.97
547,gastroc,SIGNED,paleturquoise,27.8,11.18,178.72,47.37,66.27
548,gastroc,SIGNED,midnightblue,20.03,11.03,134.85,29.27,48.8
549,gastroc,SIGNED,greenyellow,18.88,9.57,98.48,31.82,39.69
550,gastroc,SIGNED,grey60,22.25,10.95,166.03,32.41,57.91
551,gastroc,SIGNED,orange,25.34,11.45,156.63,37.55,57.74
552,gastroc,SIGNED,magenta,17.33,9.94,110.89,35.87,43.51
553,gastroc,SIGNED,pink,26.9,11.18,171.55,42.9,63.14
554,gastroc,SIGNED,green,17.46,10.55,92.73,40.65,40.35
555,gastroc,SIGNED,brown,18.96,9.1,101.16,31.47,40.17
556,gastroc,SIGNED,skyblue,26.71,11.18,175.99,46.66,65.14
557,gastroc,SIGNED,tan,23.95,11.02,161.57,32.28,57.21
558,gastroc,SIGNED,saddlebrown,28.69,11.32,176.4,49.51,66.48
559,gastroc,SIGNED,steelblue,26.98,11.18,171.55,50.63,65.09
560,gastroc,UNSIGNED,pink,26.36,11.18,171.55,47.42,64.13
561,gastroc,SIGNED,salmon,22.07,10.49,138.18,34.12,51.21
562,gastroc,SIGNED,purple,15.41,11.51,126.09,29.2,45.55
563,gastroc,SIGNED,royalblue,25.39,11.07,163.99,37.48,59.48
564,gastroc,UNSIGNED,plum1,23.75,11,140.39,40.28,53.86
565,gastroc,SIGNED,violet,26.15,11.08,168.45,45.26,62.74
566,gastroc,SIGNED,white,22.04,10.97,134.04,30.42,49.37
567,gastroc,UNSIGNED,brown,16.06,9.66,122.16,32.32,45.05
568,gastroc,UNSIGNED,yellow,19.56,10.53,107.73,39.16,44.25
569,gastroc,SIGNED,red,24.38,11.18,171.55,44.06,62.79
570,gastroc,UNSIGNED,blue,18.53,9.79,116.06,33.54,44.48
571,gastroc,SIGNED,yellow,26.98,11.18,171.55,50.63,65.09
572,gastroc,UNSIGNED,turquoise,18.38,9.24,101.96,40.29,42.47
573,gastroc,SIGNED,turquoise,22.97,11.18,168.83,26.34,57.33
574,gastroc,SIGNED,grey,23.64,11.18,155.15,40.65,57.66
575,gastroc,SIGNED,all,24.41,11.18,171.55,38.35,61.37
576,gastroc,UNSIGNED,skyblue,24.55,11.01,157.6,33.6,56.69
577,gastroc,UNSIGNED,sienna3,25.5,11.18,171.79,48.83,64.33
578,gastroc,UNSIGNED,bisque4,26.23,11,148.69,41.39,56.83
579,gastroc,UNSIGNED,midnightblue,24.17,11.18,171.55,40.79,61.92
580,gastroc,UNSIGNED,tan,27.3,10.86,165.85,36.98,60.25
581,gastroc,UNSIGNED,mediumpurple3,27.32,10.99,172.84,38.42,62.39
582,gastroc,UNSIGNED,magenta,23.61,10.89,157.58,35.06,56.78
583,gastroc,UNSIGNED,darkgrey,25.64,10.97,145.19,35.3,54.28
584,gastroc,UNSIGNED,lightgreen,22.94,11.1,165.22,34.3,58.39
585,gastroc,UNSIGNED,purple,18.89,10.03,104.53,29.14,40.65
586,gastroc,UNSIGNED,steelblue,24.57,10.73,140.9,42.94,54.79
587,gastroc,UNSIGNED,navajowhite2,25.58,10.91,139.82,38.08,53.6
588,gastroc,UNSIGNED,darkgreen,22.5,11.36,135.29,35.17,51.08
589,gastroc,UNSIGNED,greenyellow,23.26,11.18,128.96,35.55,49.74
590,gastroc,UNSIGNED,orange,26.93,11.24,153.64,39.23,57.76
591,gastroc,UNSIGNED,floralwhite,27.19,11.18,171.55,45.8,63.93
592,gastroc,UNSIGNED,violet,26.6,11.43,147.29,42.55,56.97
593,gastroc,UNSIGNED,black,22.08,11.04,153.09,32.33,54.64
594,gastroc,UNSIGNED,green,22.8,11.02,139.39,30.78,51
595,gastroc,UNSIGNED,red,26.69,11.14,147.34,40.4,56.39
596,gastroc,UNSIGNED,darkturquoise,26.05,11.24,167.58,40.92,61.45
597,gastroc,UNSIGNED,darkslateblue,25.87,11.23,150.05,40.79,56.98
598,gastroc,UNSIGNED,salmon,26.87,11.18,171.55,31.61,60.3
599,gastroc,UNSIGNED,royalblue,26.67,11.18,171.55,50.09,64.87
600,gastroc,UNSIGNED,darkorange,25.87,11.09,155.1,39.19,57.81
601,gastroc,UNSIGNED,orangered4,26.28,10.13,122.17,35.82,48.6
602,gastroc,UNSIGNED,paleturquoise,24.79,10.9,162.01,38.14,58.96
603,gastroc,UNSIGNED,grey60,25.9,11.06,156.83,35.87,57.42
604,gastroc,UNSIGNED,brown4,26.86,11.27,169.31,45.53,63.24
605,gastroc,UNSIGNED,yellowgreen,28.51,11.25,152.92,50.95,60.91
606,gastroc,UNSIGNED,white,27.56,11.18,177.46,42.98,64.8
607,gastroc,UNSIGNED,skyblue3,27.58,11.18,176.02,42.59,64.34
608,gastroc,UNSIGNED,darkred,19.72,11.78,99.28,31.49,40.57
609,gastroc,UNSIGNED,lightpink4,26.66,11.18,150.33,48.57,59.19
610,gastroc,UNSIGNED,cyan,27.98,10.84,157.45,38.47,58.69
611,gastroc,UNSIGNED,lightyellow,25.33,10.74,130.11,35.23,50.35
612,gastroc,UNSIGNED,lightcyan,25.68,11.11,166.34,39.66,60.7
613,gastroc,UNSIGNED,lightcyan1,27.82,11.18,171.55,41.32,62.97
614,gastroc,UNSIGNED,saddlebrown,25.35,11.06,161.72,43.82,60.49
615,gastroc,UNSIGNED,palevioletred3,27.93,11.18,171.55,47.01,64.42
616,gastroc,UNSIGNED,maroon,26.88,10.74,137.5,34.74,52.46
617,gastroc,UNSIGNED,thistle2,26.93,11.46,181.65,49.38,67.35
618,gastroc,UNSIGNED,salmon4,25.95,11.18,165.07,44.55,61.69
619,gastroc,UNSIGNED,darkorange2,27.38,11.14,166.89,41.87,61.82
620,gastroc,UNSIGNED,lightsteelblue1,26.72,11.18,175.89,46.66,65.11
621,gastroc,UNSIGNED,darkmagenta,26.57,11.18,171.55,46.98,64.07
622,gastroc,UNSIGNED,darkolivegreen,27.9,11.1,168.6,41.58,62.3
623,gastroc,UNSIGNED,plum2,26.98,11.18,171.55,50.63,65.09
624,gastroc,UNSIGNED,ivory,26.98,11.18,171.55,50.63,65.09
625,gastroc,UNSIGNED,thistle1,27.23,10.06,133.96,41.54,53.2
626,gastroc,UNSIGNED,grey,23.15,11.18,148.78,45.97,57.27
