,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
6751,10002938999.G630016G05Rik,turquoise,islet,,NO,G630016G05Rik,,1,UNSIGNED
6752,1364781.Pcsk5,turquoise,islet,,NO,Pcsk5,,1,UNSIGNED
6753,10003842919.4930503O07Rik,turquoise,islet,,NO,4930503O07Rik,,1,UNSIGNED
6754,502122.Tnfrsf9,turquoise,islet,,NO,Tnfrsf9,,1,UNSIGNED
6755,502060.Ms4a13,turquoise,islet,,NO,Ms4a13,,1,UNSIGNED
6756,10003845431.1700080N15Rik,turquoise,islet,,NO,1700080N15Rik,,1,UNSIGNED
6757,518963.1700063I16Rik,turquoise,islet,,NO,1700063I16Rik,,1,UNSIGNED
6758,504450.Chrna6,turquoise,islet,,NO,Chrna6,,1,UNSIGNED
6759,10002171963.Maff,turquoise,islet,,NO,Maff,,1,UNSIGNED
6760,503058.Vmn2r2,turquoise,islet,,NO,Vmn2r2,,1,UNSIGNED
6761,10002940773.A330040F15Rik,turquoise,islet,,NO,A330040F15Rik,,1,UNSIGNED
6762,10003842745.Scarna2,turquoise,islet,,NO,Scarna2,,1,UNSIGNED
6763,10002931518.Gm12795,turquoise,islet,,NO,Gm12795,,1,UNSIGNED
6764,10002898077.Coro6,turquoise,islet,,NO,Coro6,,1,UNSIGNED
6765,506412.Syngr4,turquoise,islet,,NO,Syngr4,,1,UNSIGNED
6766,498353.Zbtb25,turquoise,islet,,NO,Zbtb25,,1,UNSIGNED
6767,10004036954.4930471G03Rik,turquoise,islet,,NO,4930471G03Rik,,1,UNSIGNED
6768,10002904065.Gm5761,turquoise,islet,,NO,Gm5761,,1,UNSIGNED
6769,10003845421.Gm14089,turquoise,islet,,NO,Gm14089,,1,UNSIGNED
6770,1369637.Cndp1,turquoise,islet,,NO,Cndp1,,1,UNSIGNED
6771,10002910355.Adam11,turquoise,islet,,NO,Adam11,,1,UNSIGNED
6772,518390.Macrod2,turquoise,islet,,NO,Macrod2,,1,UNSIGNED
6773,10002896338.Gm7927,turquoise,islet,,NO,Gm7927,,1,UNSIGNED
6774,511091.Ripk3,turquoise,islet,,NO,Ripk3,,1,UNSIGNED
6775,10003845241.A230072E10Rik,turquoise,islet,,NO,A230072E10Rik,,1,UNSIGNED
6776,1483190.Tbx10,turquoise,islet,,NO,Tbx10,,1,UNSIGNED
6777,510354.Abhd2,turquoise,islet,,NO,Abhd2,,1,UNSIGNED
6778,10004033754.Cers1,turquoise,islet,,NO,Cers1,,1,UNSIGNED
6779,498716.Ctdspl,turquoise,islet,,NO,Ctdspl,,1,UNSIGNED
6780,10002927541.Avil,turquoise,islet,,NO,Avil,,1,UNSIGNED
6781,10004037725.Zfp609,turquoise,islet,,NO,Zfp609,,1,UNSIGNED
6782,10002896836.Cep164,turquoise,islet,,NO,Cep164,,1,UNSIGNED
6783,504704.Tbr1,turquoise,islet,,NO,Tbr1,,1,UNSIGNED
6784,10002919073.Nos3,turquoise,islet,,NO,Nos3,,1,UNSIGNED
6785,10002938124.Rnf13,turquoise,islet,,NO,Rnf13,,1,UNSIGNED
6786,10003838680.Gm33926,turquoise,islet,,NO,Gm33926,,1,UNSIGNED
6787,10004036323.Vmn1r178,turquoise,islet,,NO,Vmn1r178,,1,UNSIGNED
6788,10002923371.Gm14129,turquoise,islet,,NO,Gm14129,,1,UNSIGNED
6789,10003839169.Kcnip4,turquoise,islet,,NO,Kcnip4,,1,UNSIGNED
6790,503503.Ocel1,turquoise,islet,,NO,Ocel1,,1,UNSIGNED
6791,512938.2210016F16Rik,turquoise,islet,,NO,2210016F16Rik,,1,UNSIGNED
6792,10002918663.Shfl,turquoise,islet,,NO,Shfl,,1,UNSIGNED
6793,1475420.Trim80,turquoise,islet,,NO,Trim80,,1,UNSIGNED
6794,10002918640.Cntnap4,turquoise,islet,,NO,Cntnap4,,1,UNSIGNED
6795,10003838761.Dchs2,turquoise,islet,,NO,Dchs2,,1,UNSIGNED
6796,519118.1700010B08Rik,turquoise,islet,,NO,1700010B08Rik,,1,UNSIGNED
6797,10003115789.Ubqln1,turquoise,islet,,NO,Ubqln1,,1,UNSIGNED
6798,10002899762.Mical2,turquoise,islet,,NO,Mical2,,1,UNSIGNED
6799,10002918772.Olfr770,turquoise,islet,,NO,Olfr770,,1,UNSIGNED
6800,516915.Ccdc73,turquoise,islet,,NO,Ccdc73,,1,UNSIGNED
6801,10003843687.Gm38011,turquoise,islet,,NO,Gm38011,,1,UNSIGNED
6802,503719.Wnt3,turquoise,islet,,NO,Wnt3,,1,UNSIGNED
6803,10003838696.Gm732,turquoise,islet,,NO,Gm732,,1,UNSIGNED
6804,10002912759.Syngr3,turquoise,islet,,NO,Syngr3,,1,UNSIGNED
6805,501973.Rmnd5b,turquoise,islet,,NO,Rmnd5b,,1,UNSIGNED
6806,10002901497.Gm12644,turquoise,islet,,NO,Gm12644,,1,UNSIGNED
6807,515425.1110020A21Rik,turquoise,islet,,NO,1110020A21Rik,,1,UNSIGNED
6808,10002901444.Kcnt2,turquoise,islet,,NO,Kcnt2,,1,UNSIGNED
6809,10002925932.Gm49792,turquoise,islet,,NO,Gm49792,,1,UNSIGNED
6810,498599.Ffar2,turquoise,islet,,NO,Ffar2,,1,UNSIGNED
6811,504761.Odf3,turquoise,islet,,NO,Odf3,,1,UNSIGNED
6812,10004038414.Capn15,turquoise,islet,,NO,Capn15,,1,UNSIGNED
6813,10002927318.Olfr1010,turquoise,islet,,NO,Olfr1010,,1,UNSIGNED
6814,10003836610.Gm5334,turquoise,islet,,NO,Gm5334,,1,UNSIGNED
6815,10002920037.4933416E03Rik,turquoise,islet,,NO,4933416E03Rik,,1,UNSIGNED
6816,498673.Cyb5b,turquoise,islet,,NO,Cyb5b,,1,UNSIGNED
6817,10002940071.Gm14264,turquoise,islet,,NO,Gm14264,,1,UNSIGNED
6818,10004035853.Ntrk3,turquoise,islet,,NO,Ntrk3,,1,UNSIGNED
6819,514530.Prss56,turquoise,islet,,NO,Prss56,,1,UNSIGNED
6820,518869.Tmem217,turquoise,islet,,NO,Tmem217,,1,UNSIGNED
6821,10004038150.Osm,turquoise,islet,,NO,Osm,,1,UNSIGNED
6822,10002906857.Hipk4,turquoise,islet,,NO,Hipk4,,1,UNSIGNED
6823,10003841894.Gm19206,turquoise,islet,,NO,Gm19206,,1,UNSIGNED
6824,10003841937.Gm28610,turquoise,islet,,NO,Gm28610,,1,UNSIGNED
6825,10004033989.Camk2b,turquoise,islet,,NO,Camk2b,,1,UNSIGNED
6826,10003118102.Kcnk6,turquoise,islet,,NO,Kcnk6,,1,UNSIGNED
6827,10003842623.Setmar,turquoise,islet,,NO,Setmar,,1,UNSIGNED
6828,514328.Wdr4,turquoise,islet,,NO,Wdr4,,1,UNSIGNED
6829,10002941816.2700069I18Rik,turquoise,islet,,NO,2700069I18Rik,,1,UNSIGNED
6830,10002907456.Zfp616,turquoise,islet,,NO,Zfp616,,1,UNSIGNED
6831,10004034030.Gm45412,turquoise,islet,,NO,Gm45412,,1,UNSIGNED
6832,10002897325.Vmn2r127,turquoise,islet,,NO,Vmn2r127,,1,UNSIGNED
6833,10004033414.Pin1rt1,turquoise,islet,,NO,Pin1rt1,,1,UNSIGNED
6834,10004034025.Vdr,turquoise,islet,,NO,Vdr,,1,UNSIGNED
6835,591605.Dmpk,turquoise,islet,,NO,Dmpk,,1,UNSIGNED
6836,505077.Trappc2l,turquoise,islet,,NO,Trappc2l,,1,UNSIGNED
6837,10002926782.Gm9722,turquoise,islet,,NO,Gm9722,,1,UNSIGNED
6838,503631.Gm44634,turquoise,islet,,NO,Gm44634,,1,UNSIGNED
6839,10002906590.Olfr464,turquoise,islet,,NO,Olfr464,,1,UNSIGNED
6840,10002922185.Gm47806,turquoise,islet,,NO,Gm47806,,1,UNSIGNED
6841,10002915484.Avpr2,turquoise,islet,,NO,Avpr2,,1,UNSIGNED
6842,10002921008.Il21,turquoise,islet,,NO,Il21,,1,UNSIGNED
6843,10002909397.Atp1b2,turquoise,islet,,NO,Atp1b2,,1,UNSIGNED
6844,10004036965.Cant1,turquoise,islet,,NO,Cant1,,1,UNSIGNED
6845,10002907462.Champ1,turquoise,islet,,NO,Champ1,,1,UNSIGNED
6846,10003840256.Fhdc1,turquoise,islet,,NO,Fhdc1,,1,UNSIGNED
6847,10002939653.Gm23934,turquoise,islet,,NO,Gm23934,,1,UNSIGNED
6848,10003118379.Grid1,turquoise,islet,,NO,Grid1,,1,UNSIGNED
6849,10002928526.Gm13797,turquoise,islet,,NO,Gm13797,,1,UNSIGNED
6850,10002912344.Recql4,turquoise,islet,,NO,Recql4,,1,UNSIGNED
6851,10003840592.Nell1os,turquoise,islet,,NO,Nell1os,,1,UNSIGNED
6852,10004035838.Olfr878,turquoise,islet,,NO,Olfr878,,1,UNSIGNED
6853,10003840484.2210411M09Rik,turquoise,islet,,NO,2210411M09Rik,,1,UNSIGNED
6854,510884.2310039H08Rik,turquoise,islet,,NO,2310039H08Rik,,1,UNSIGNED
6855,501095.Nrgn,turquoise,islet,,NO,Nrgn,,1,UNSIGNED
6856,505400.Vps72,turquoise,islet,,NO,Vps72,,1,UNSIGNED
6857,10004035945.Gm10232,turquoise,islet,,NO,Gm10232,,1,UNSIGNED
6858,10003836418.B3gnt9,turquoise,islet,,NO,B3gnt9,,1,UNSIGNED
6859,508823.Gsta2,turquoise,islet,,NO,Gsta2,,1,UNSIGNED
6860,517989.4930449C09Rik,turquoise,islet,,NO,4930449C09Rik,,1,UNSIGNED
6861,10002901089.BC024139,turquoise,islet,,NO,BC024139,,1,UNSIGNED
6862,10003842008.Gm17018,turquoise,islet,,NO,Gm17018,,1,UNSIGNED
6863,10004037334.Otos,turquoise,islet,,NO,Otos,,1,UNSIGNED
6864,10002929657.Atf1,turquoise,islet,,NO,Atf1,,1,UNSIGNED
6865,10004035385.Ltb4r2,turquoise,islet,,NO,Ltb4r2,,1,UNSIGNED
6866,10002943585.Strip2,turquoise,islet,,NO,Strip2,,1,UNSIGNED
6867,519926.Lgalsl,turquoise,islet,,NO,Lgalsl,,1,UNSIGNED
6868,10004033518.Magea8,turquoise,islet,,NO,Magea8,,1,UNSIGNED
6869,511022.Dcxr,turquoise,islet,,NO,Dcxr,,1,UNSIGNED
6870,10004034049.Ldoc1,turquoise,islet,,NO,Ldoc1,,1,UNSIGNED
6871,10002919014.Dmrta1,turquoise,islet,,NO,Dmrta1,,1,UNSIGNED
6872,503595.Mterf1a,turquoise,islet,,NO,Mterf1a,,1,UNSIGNED
6873,10002907012.Olfr51,turquoise,islet,,NO,Olfr51,,1,UNSIGNED
6874,10004035380.Vstm2l,turquoise,islet,,NO,Vstm2l,,1,UNSIGNED
6875,10002937165.Cyp2a12,turquoise,islet,,NO,Cyp2a12,,1,UNSIGNED
6876,509542.Thbs4,turquoise,islet,,NO,Thbs4,,1,UNSIGNED
6877,10002922362.Gm9240,turquoise,islet,,NO,Gm9240,,1,UNSIGNED
6878,10004036521.Vmn1r33,turquoise,islet,,NO,Vmn1r33,,1,UNSIGNED
6879,10003114933.Ap3b1,turquoise,islet,,NO,Ap3b1,,1,UNSIGNED
6880,10003840134.2010310C07Rik,turquoise,islet,,NO,2010310C07Rik,,1,UNSIGNED
6881,518455.H2-M10.1,turquoise,islet,,NO,H2-M10.1,,1,UNSIGNED
6882,10002927910.Gm45504,turquoise,islet,,NO,Gm45504,,1,UNSIGNED
6883,516792.Ephb1,turquoise,islet,,NO,Ephb1,,1,UNSIGNED
6884,10003836321.Kif3a,turquoise,islet,,NO,Kif3a,,1,UNSIGNED
6885,505744.Rxra,turquoise,islet,,NO,Rxra,,1,UNSIGNED
6886,498211.Nos2,turquoise,islet,,NO,Nos2,,1,UNSIGNED
6887,10002902000.Rtl3,turquoise,islet,,NO,Rtl3,,1,UNSIGNED
6888,10003836961.Mup-ps19,turquoise,islet,,NO,Mup-ps19,,1,UNSIGNED
6889,10002910988.Kcnh8,turquoise,islet,,NO,Kcnh8,,1,UNSIGNED
6890,10002927997.2410080I02Rik,turquoise,islet,,NO,2410080I02Rik,,1,UNSIGNED
6891,10004033379.Olfr215,turquoise,islet,,NO,Olfr215,,1,UNSIGNED
6892,10002908947.Cox4i2,turquoise,islet,,NO,Cox4i2,,1,UNSIGNED
6893,10002924661.Gm49255,turquoise,islet,,NO,Gm49255,,1,UNSIGNED
6894,10002903074.Aasdh,turquoise,islet,,NO,Aasdh,,1,UNSIGNED
6895,519528.Asxl3,turquoise,islet,,NO,Asxl3,,1,UNSIGNED
6896,515547.Riiad1,turquoise,islet,,NO,Riiad1,,1,UNSIGNED
6897,509190.1700113A16Rik,turquoise,islet,,NO,1700113A16Rik,,1,UNSIGNED
6898,10003838560.Cwc27,turquoise,islet,,NO,Cwc27,,1,UNSIGNED
6899,10003839939.4930522O17Rik,turquoise,islet,,NO,4930522O17Rik,,1,UNSIGNED
6900,10003115353.Gm43897,turquoise,islet,,NO,Gm43897,,1,UNSIGNED
6901,10002930688.1700065J18Rik,turquoise,islet,,NO,1700065J18Rik,,1,UNSIGNED
6902,10003839821.Hmga2,turquoise,islet,,NO,Hmga2,,1,UNSIGNED
6903,10002904773.1520401A03Rik,turquoise,islet,,NO,1520401A03Rik,,1,UNSIGNED
6904,10004033107.Cdc42bpb,turquoise,islet,,NO,Cdc42bpb,,1,UNSIGNED
6905,10002916026.Dkkl1,turquoise,islet,,NO,Dkkl1,,1,UNSIGNED
6906,504274.2200002J24Rik,turquoise,islet,,NO,2200002J24Rik,,1,UNSIGNED
6907,10002922058.Arhgap26,turquoise,islet,,NO,Arhgap26,,1,UNSIGNED
6908,10002923670.Mnat1,turquoise,islet,,NO,Mnat1,,1,UNSIGNED
6909,10003118848.Arid1b,turquoise,islet,,NO,Arid1b,,1,UNSIGNED
6910,512143.Ifna9,turquoise,islet,,NO,Ifna9,,1,UNSIGNED
6911,10003845117.Mob3b,turquoise,islet,,NO,Mob3b,,1,UNSIGNED
6912,10002929823.1700030F04Rik,turquoise,islet,,NO,1700030F04Rik,,1,UNSIGNED
6913,10004036823.Cryge,turquoise,islet,,NO,Cryge,,1,UNSIGNED
6914,10002906419.H2-M10.5,turquoise,islet,,NO,H2-M10.5,,1,UNSIGNED
6915,514867.Matn3,turquoise,islet,,NO,Matn3,,1,UNSIGNED
6916,10003842917.Gm9530,turquoise,islet,,NO,Gm9530,,1,UNSIGNED
6917,10002915565.Vmn1r42,turquoise,islet,,NO,Vmn1r42,,1,UNSIGNED
6918,504302.1700007L15Rik,turquoise,islet,,NO,1700007L15Rik,,1,UNSIGNED
6919,10002902922.Zp3,turquoise,islet,,NO,Zp3,,1,UNSIGNED
6920,512797.Kcne2,turquoise,islet,,NO,Kcne2,,1,UNSIGNED
6921,10003839894.Mapkap1,turquoise,islet,,NO,Mapkap1,,1,UNSIGNED
6922,10002932983.Gm11450,turquoise,islet,,NO,Gm11450,,1,UNSIGNED
6923,498625.4933424M12Rik,turquoise,islet,,NO,4933424M12Rik,,1,UNSIGNED
6924,10003844794.Ebf3,turquoise,islet,,NO,Ebf3,,1,UNSIGNED
6925,10002935779.Gm37782,turquoise,islet,,NO,Gm37782,,1,UNSIGNED
6926,10002899303.Lce1a1,turquoise,islet,,NO,Lce1a1,,1,UNSIGNED
6927,10003838425.Gm26023,turquoise,islet,,NO,Gm26023,,1,UNSIGNED
6928,10002904373.H2al2a,turquoise,islet,,NO,H2al2a,,1,UNSIGNED
6929,500911.4933421I07Rik,turquoise,islet,,NO,4933421I07Rik,,1,UNSIGNED
6930,10003842205.Farp1,turquoise,islet,,NO,Farp1,,1,UNSIGNED
6931,10003843615.Frmd4b,turquoise,islet,,NO,Frmd4b,,1,UNSIGNED
6932,10004036982.Zfat,turquoise,islet,,NO,Zfat,,1,UNSIGNED
6933,514626.1700061E18Rik,turquoise,islet,,NO,1700061E18Rik,,1,UNSIGNED
6934,10004033388.2610035D17Rik,turquoise,islet,,NO,2610035D17Rik,,1,UNSIGNED
6935,10004036615.Rasal3,turquoise,islet,,NO,Rasal3,,1,UNSIGNED
6936,502285.Poll,turquoise,islet,,NO,Poll,,1,UNSIGNED
6937,10002899708.2310022B05Rik,turquoise,islet,,NO,2310022B05Rik,,1,UNSIGNED
6938,10004037790.Gm5105,turquoise,islet,,NO,Gm5105,,1,UNSIGNED
6939,10002941070.Smad9,turquoise,islet,,NO,Smad9,,1,UNSIGNED
6940,497832.Egf,turquoise,islet,,NO,Egf,,1,UNSIGNED
6941,10003845813.Mthfsl,turquoise,islet,,NO,Mthfsl,,1,UNSIGNED
6942,10002947817.Rp1,turquoise,islet,,NO,Rp1,,1,UNSIGNED
6943,10002906181.Gm37426,turquoise,islet,,NO,Gm37426,,1,UNSIGNED
6944,508319.C430049B03Rik,turquoise,islet,,NO,C430049B03Rik,,1,UNSIGNED
6945,10003840028.Asxl3,turquoise,islet,,NO,Asxl3,,1,UNSIGNED
6946,10002947382.Sox2ot,turquoise,islet,,NO,Sox2ot,,1,UNSIGNED
6947,516839.Cflar,turquoise,islet,,NO,Cflar,,1,UNSIGNED
6948,10002927707.Gm29097,turquoise,islet,,NO,Gm29097,,1,UNSIGNED
6949,10003840621.Dcp1a,turquoise,islet,,NO,Dcp1a,,1,UNSIGNED
6950,10002896038.Fam210b,turquoise,islet,,NO,Fam210b,,1,UNSIGNED
6951,10002928378.Gm14735,turquoise,islet,,NO,Gm14735,,1,UNSIGNED
6952,519045.Gm5881,turquoise,islet,,NO,Gm5881,,1,UNSIGNED
6953,10002899675.Spata21,turquoise,islet,,NO,Spata21,,1,UNSIGNED
6954,10003841838.Cd244a,turquoise,islet,,NO,Cd244a,,1,UNSIGNED
6955,10002919004.Smim13,turquoise,islet,,NO,Smim13,,1,UNSIGNED
6956,10003838525.9430069I07Rik,turquoise,islet,,NO,9430069I07Rik,,1,UNSIGNED
6957,10003843607.Rnf223,turquoise,islet,,NO,Rnf223,,1,UNSIGNED
6958,508188.St6galnac3,turquoise,islet,,NO,St6galnac3,,1,UNSIGNED
6959,10002950081.Cspp1,turquoise,islet,,NO,Cspp1,,1,UNSIGNED
6960,505637.Krtap19-5,turquoise,islet,,NO,Krtap19-5,,1,UNSIGNED
6961,10003836838.Igf2bp3,turquoise,islet,,NO,Igf2bp3,,1,UNSIGNED
6962,10002906318.Rogdi,turquoise,islet,,NO,Rogdi,,1,UNSIGNED
6963,10003837814.Lrrc75aos1,turquoise,islet,,NO,Lrrc75aos1,,1,UNSIGNED
6964,10002932803.Cetn2,turquoise,islet,,NO,Cetn2,,1,UNSIGNED
6965,10004036901.Olfr862,turquoise,islet,,NO,Olfr862,,1,UNSIGNED
6966,518406.Smad9,turquoise,islet,,NO,Smad9,,1,UNSIGNED
6967,10002903801.Gm20828,turquoise,islet,,NO,Gm20828,,1,UNSIGNED
6968,10002922523.2810025M15Rik,turquoise,islet,,NO,2810025M15Rik,,1,UNSIGNED
6969,10002900243.Gm23112,turquoise,islet,,NO,Gm23112,,1,UNSIGNED
6970,10003844737.Gm3318,turquoise,islet,,NO,Gm3318,,1,UNSIGNED
6971,10003845036.Foxp1,turquoise,islet,,NO,Foxp1,,1,UNSIGNED
6972,10002908618.Pcsk1,turquoise,islet,,NO,Pcsk1,,1,UNSIGNED
6973,10004037647.2210420H20Rik,turquoise,islet,,NO,2210420H20Rik,,1,UNSIGNED
6974,10002897159.Baiap2l2,turquoise,islet,,NO,Baiap2l2,,1,UNSIGNED
6975,509351.Pax5,turquoise,islet,,NO,Pax5,,1,UNSIGNED
6976,10002912249.Upk3bl,turquoise,islet,,NO,Upk3bl,,1,UNSIGNED
6977,503314.Clec4f,turquoise,islet,,NO,Clec4f,,1,UNSIGNED
6978,10003845014.Rnf6,turquoise,islet,,NO,Rnf6,,1,UNSIGNED
6979,510125.Atcayos,turquoise,islet,,NO,Atcayos,,1,UNSIGNED
6980,501383.Vmn1r56,turquoise,islet,,NO,Vmn1r56,,1,UNSIGNED
6981,519322.Gm7895,turquoise,islet,,NO,Gm7895,,1,UNSIGNED
6982,508694.Hadh,turquoise,islet,,NO,Hadh,,1,UNSIGNED
6983,10002910901.Gm13981,turquoise,islet,,NO,Gm13981,,1,UNSIGNED
6984,10003844561.Col23a1,turquoise,islet,,NO,Col23a1,,1,UNSIGNED
6985,10003844946.Antxr2,turquoise,islet,,NO,Antxr2,,1,UNSIGNED
6986,512138.Asb17,turquoise,islet,,NO,Asb17,,1,UNSIGNED
6987,10002939457.Gm38910,turquoise,islet,,NO,Gm38910,,1,UNSIGNED
6988,10003842403.Sgcz,turquoise,islet,,NO,Sgcz,,1,UNSIGNED
6989,10003844052.Brd2,turquoise,islet,,NO,Brd2,,1,UNSIGNED
6990,10004036010.Vmn1r233,turquoise,islet,,NO,Vmn1r233,,1,UNSIGNED
6991,10003836668.Lrrd1,turquoise,islet,,NO,Lrrd1,,1,UNSIGNED
6992,515640.Tsacc,turquoise,islet,,NO,Tsacc,,1,UNSIGNED
6993,10003838050.Aym1,turquoise,islet,,NO,Aym1,,1,UNSIGNED
6994,10002924133.Gm37640,turquoise,islet,,NO,Gm37640,,1,UNSIGNED
6995,10002915343.Frmpd2,turquoise,islet,,NO,Frmpd2,,1,UNSIGNED
6996,10002940137.Gm37416,turquoise,islet,,NO,Gm37416,,1,UNSIGNED
6997,10002908269.Slc25a34,turquoise,islet,,NO,Slc25a34,,1,UNSIGNED
6998,517151.Dlg4,turquoise,islet,,NO,Dlg4,,1,UNSIGNED
6999,10003845346.9630028H03Rik,turquoise,islet,,NO,9630028H03Rik,,1,UNSIGNED
7000,10004034691.Olfr959,turquoise,islet,,NO,Olfr959,,1,UNSIGNED
7001,10003838420.9130024F11Rik,turquoise,islet,,NO,9130024F11Rik,,1,UNSIGNED
7002,10002910383.Gm6727,turquoise,islet,,NO,Gm6727,,1,UNSIGNED
7003,10004033145.Pcx,turquoise,islet,,NO,Pcx,,1,UNSIGNED
7004,517378.Usp50,turquoise,islet,,NO,Usp50,,1,UNSIGNED
7005,10002908232.Fam71f2,turquoise,islet,,NO,Fam71f2,,1,UNSIGNED
7006,10004034993.9330179D12Rik,turquoise,islet,,NO,9330179D12Rik,,1,UNSIGNED
7007,10002943932.Rbms3,turquoise,islet,,NO,Rbms3,,1,UNSIGNED
7008,10002921265.Gm11903,turquoise,islet,,NO,Gm11903,,1,UNSIGNED
7009,10002932662.Gm48318,turquoise,islet,,NO,Gm48318,,1,UNSIGNED
7010,507144.Gm22539,turquoise,islet,,NO,Gm22539,,1,UNSIGNED
7011,10002928944.Gm29570,turquoise,islet,,NO,Gm29570,,1,UNSIGNED
7012,10004033127.Opalin,turquoise,islet,,NO,Opalin,,1,UNSIGNED
7013,517821.Smim23,turquoise,islet,,NO,Smim23,,1,UNSIGNED
7014,10002907846.Dusp22,turquoise,islet,,NO,Dusp22,,1,UNSIGNED
7015,1483288.Clcn6,turquoise,islet,,NO,Clcn6,,1,UNSIGNED
7016,505306.Ikzf4,turquoise,islet,,NO,Ikzf4,,1,UNSIGNED
7017,1479997.Tmem255a,turquoise,islet,,NO,Tmem255a,,1,UNSIGNED
7018,10002946582.Mc5r,turquoise,islet,,NO,Mc5r,,1,UNSIGNED
7019,10002905066.Gm18276,turquoise,islet,,NO,Gm18276,,1,UNSIGNED
7020,10003839295.BC052040,turquoise,islet,,NO,BC052040,,1,UNSIGNED
7021,501034.Il13ra2,turquoise,islet,,NO,Il13ra2,,1,UNSIGNED
7022,10004035766.Pbx3,turquoise,islet,,NO,Pbx3,,1,UNSIGNED
7023,10004035214.Gm35912,turquoise,islet,,NO,Gm35912,,1,UNSIGNED
7024,10003839688.4930555G21Rik,turquoise,islet,,NO,4930555G21Rik,,1,UNSIGNED
7025,10002951149.Caln1,turquoise,islet,,NO,Caln1,,1,UNSIGNED
7026,10003838302.Platr4,turquoise,islet,,NO,Platr4,,1,UNSIGNED
7027,10002911569.S100a7l2,turquoise,islet,,NO,S100a7l2,,1,UNSIGNED
7028,1371334.1700113A16Rik,turquoise,islet,,NO,1700113A16Rik,,1,UNSIGNED
7029,505206.Tmem50b,turquoise,islet,,NO,Tmem50b,,1,UNSIGNED
7030,10004036329.Cdipt,turquoise,islet,,NO,Cdipt,,1,UNSIGNED
7031,10003839623.Pnpla8,turquoise,islet,,NO,Pnpla8,,1,UNSIGNED
7032,504215.4932431P20Rik,turquoise,islet,,NO,4932431P20Rik,,1,UNSIGNED
7033,511582.Gcsam,turquoise,islet,,NO,Gcsam,,1,UNSIGNED
7034,10004034417.U2af1l4,turquoise,islet,,NO,U2af1l4,,1,UNSIGNED
7035,10003842940.Mitd1,turquoise,islet,,NO,Mitd1,,1,UNSIGNED
7036,10003842590.Gm22529,turquoise,islet,,NO,Gm22529,,1,UNSIGNED
7037,10004035475.Sorcs1,turquoise,islet,,NO,Sorcs1,,1,UNSIGNED
7038,10004035699.Zfp174,turquoise,islet,,NO,Zfp174,,1,UNSIGNED
7039,10004035119.Dusp15,turquoise,islet,,NO,Dusp15,,1,UNSIGNED
7040,505933.Ctnnbip1,turquoise,islet,,NO,Ctnnbip1,,1,UNSIGNED
7041,10003838042.9330198I05Rik,turquoise,islet,,NO,9330198I05Rik,,1,UNSIGNED
7042,501464.Scube2,turquoise,islet,,NO,Scube2,,1,UNSIGNED
7043,10002929258.4933401J01Rik,turquoise,islet,,NO,4933401J01Rik,,1,UNSIGNED
7044,499574.Col9a1,turquoise,islet,,NO,Col9a1,,1,UNSIGNED
7045,10002934680.Cntnap5b,turquoise,islet,,NO,Cntnap5b,,1,UNSIGNED
7046,502043.Ltb4r1,turquoise,islet,,NO,Ltb4r1,,1,UNSIGNED
7047,500908.1500011B03Rik,turquoise,islet,,NO,1500011B03Rik,,1,UNSIGNED
7048,10002929075.Rcn1,turquoise,islet,,NO,Rcn1,,1,UNSIGNED
7049,10002942677.Gm37365,turquoise,islet,,NO,Gm37365,,1,UNSIGNED
7050,10004038022.Pidd1,turquoise,islet,,NO,Pidd1,,1,UNSIGNED
7051,10003845154.Gpc3,turquoise,islet,,NO,Gpc3,,1,UNSIGNED
7052,10003837503.Gm50072,turquoise,islet,,NO,Gm50072,,1,UNSIGNED
7053,10002900934.Emid1,turquoise,islet,,NO,Emid1,,1,UNSIGNED
7054,10002921529.Vmn2r-ps126,turquoise,islet,,NO,Vmn2r-ps126,,1,UNSIGNED
7055,10003843107.Rnf180,turquoise,islet,,NO,Rnf180,,1,UNSIGNED
7056,10004033693.A930104D05Rik,turquoise,islet,,NO,A930104D05Rik,,1,UNSIGNED
7057,500124.Otc,turquoise,islet,,NO,Otc,,1,UNSIGNED
7058,10003837643.Gm36480,turquoise,islet,,NO,Gm36480,,1,UNSIGNED
7059,10003842425.Gm16364,turquoise,islet,,NO,Gm16364,,1,UNSIGNED
7060,10002934691.Cntnap2,turquoise,islet,,NO,Cntnap2,,1,UNSIGNED
7061,10002933168.Nr2e1,turquoise,islet,,NO,Nr2e1,,1,UNSIGNED
7062,516111.Frem2,turquoise,islet,,NO,Frem2,,1,UNSIGNED
7063,10004033452.Olfr1046,turquoise,islet,,NO,Olfr1046,,1,UNSIGNED
7064,518597.Slc40a1,turquoise,islet,,NO,Slc40a1,,1,UNSIGNED
7065,10002908790.Fat2,turquoise,islet,,NO,Fat2,,1,UNSIGNED
7066,10004034840.Pcdh19,turquoise,islet,,NO,Pcdh19,,1,UNSIGNED
7067,10004034037.Chmp6,turquoise,islet,,NO,Chmp6,,1,UNSIGNED
7068,10004037882.Olfr1348,turquoise,islet,,NO,Olfr1348,,1,UNSIGNED
7069,10002919317.Rhox3f,turquoise,islet,,NO,Rhox3f,,1,UNSIGNED
7070,10003843530.Gm34388,turquoise,islet,,NO,Gm34388,,1,UNSIGNED
