,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
3338,10004034681.Sik3,brown,islet,,NO,Sik3,,1,SIGNED
3339,10003837659.Ext1,brown,islet,,NO,Ext1,,1,SIGNED
3340,497704.Kif5a,brown,islet,,NO,Kif5a,,1,SIGNED
3341,10003838171.4930412L05Rik,brown,islet,,NO,4930412L05Rik,,1,SIGNED
3342,510970.Uevld,brown,islet,,NO,Uevld,,1,SIGNED
3343,502108.Ica1,brown,islet,,NO,Ica1,,1,SIGNED
3344,10003837937.Cmip,brown,islet,,NO,Cmip,,1,SIGNED
3345,511148.Mapkap1,brown,islet,,NO,Mapkap1,,1,SIGNED
3346,10004035437.5730480H06Rik,brown,islet,,NO,5730480H06Rik,,1,SIGNED
3347,506732.E4f1,brown,islet,,NO,E4f1,,1,SIGNED
3348,10004035243.Rai14,brown,islet,,NO,Rai14,,1,SIGNED
3349,518332.Gm28676,brown,islet,,NO,Gm28676,,1,SIGNED
3350,498317.Trmt10a,brown,islet,,NO,Trmt10a,,1,SIGNED
3351,504883.Pcnt,brown,islet,,NO,Pcnt,,1,SIGNED
3352,10003842244.Gm12279,brown,islet,,NO,Gm12279,,1,SIGNED
3353,10003839900.Vstm2l,brown,islet,,NO,Vstm2l,,1,SIGNED
3354,511150.Dennd6b,brown,islet,,NO,Dennd6b,,1,SIGNED
3355,502474.1110059G10Rik,brown,islet,,NO,1110059G10Rik,,1,SIGNED
3356,10003844121.App,brown,islet,,NO,App,,1,SIGNED
3357,518726.Tnik,brown,islet,,NO,Tnik,,1,SIGNED
3358,10003838032.Ankrd17,brown,islet,,NO,Ankrd17,,1,SIGNED
3359,498043.Tsfm,brown,islet,,NO,Tsfm,,1,SIGNED
3360,10003838271.Bcl2l1,brown,islet,,NO,Bcl2l1,,1,SIGNED
3361,10004033224.Cramp1l,brown,islet,,NO,Cramp1l,,1,SIGNED
3362,1485795.Sstr1,brown,islet,,NO,Sstr1,,1,SIGNED
3363,10003838083.Kcmf1,brown,islet,,NO,Kcmf1,,1,SIGNED
3364,514391.Tcaf1,brown,islet,,NO,Tcaf1,,1,SIGNED
3365,10002904938.Lin28a,brown,islet,,NO,Lin28a,,1,SIGNED
3366,10003845310.Ralgapa2,brown,islet,,NO,Ralgapa2,,1,SIGNED
3367,1374117.Stx16,brown,islet,,NO,Stx16,,1,SIGNED
3368,10002935393.Cfap43,brown,islet,,NO,Cfap43,,1,SIGNED
3369,1478922.Yme1l1,brown,islet,,NO,Yme1l1,,1,SIGNED
3370,10002900131.Zgpat,brown,islet,,NO,Zgpat,,1,SIGNED
3371,509648.Cfl2,brown,islet,,NO,Cfl2,,1,SIGNED
3372,10003842136.Aldh6a1,brown,islet,,NO,Aldh6a1,,1,SIGNED
3373,10002904007.1700029J07Rik,brown,islet,,NO,1700029J07Rik,,1,SIGNED
3374,10003839107.Fbxo30,brown,islet,,NO,Fbxo30,,1,SIGNED
3375,517829.Ttll11,brown,islet,,NO,Ttll11,,1,SIGNED
3376,10003839573.Satb1,brown,islet,,NO,Satb1,,1,SIGNED
3377,506936.Acvr2b,brown,islet,,NO,Acvr2b,,1,SIGNED
3378,505413.Emb,brown,islet,,NO,Emb,,1,SIGNED
3379,518144.Agfg1,brown,islet,,NO,Agfg1,,1,SIGNED
3380,10004033647.Zmym4,brown,islet,,NO,Zmym4,,1,SIGNED
3381,10003840514.Syt9,brown,islet,,NO,Syt9,,1,SIGNED
3382,10002909191.Tnip2,brown,islet,,NO,Tnip2,,1,SIGNED
3383,10002918669.Ypel4,brown,islet,,NO,Ypel4,,1,SIGNED
3384,10003843896.Gbf1,brown,islet,,NO,Gbf1,,1,SIGNED
3385,10002916634.Brd9,brown,islet,,NO,Brd9,,1,SIGNED
3386,512373.Malat1,brown,islet,,NO,Malat1,,1,SIGNED
3387,10003842884.Dedd,brown,islet,,NO,Dedd,,1,SIGNED
3388,10003844042.Thoc1,brown,islet,,NO,Thoc1,,1,SIGNED
3389,10003844726.Chst11,brown,islet,,NO,Chst11,,1,SIGNED
3390,10002926492.Mapkap1,brown,islet,,NO,Mapkap1,,1,SIGNED
3391,10003839786.Pitpnb,brown,islet,,NO,Pitpnb,,1,SIGNED
3392,515472.Stat2,brown,islet,,NO,Stat2,,1,SIGNED
3393,10003843082.Gm2897,brown,islet,,NO,Gm2897,,1,SIGNED
3394,10003837803.Rps6kb1,brown,islet,,NO,Rps6kb1,,1,SIGNED
3395,10002910803.Cep95,brown,islet,,NO,Cep95,,1,SIGNED
3396,10003844660.Elovl5,brown,islet,,NO,Elovl5,,1,SIGNED
3397,515000.Vti1a,brown,islet,,NO,Vti1a,,1,SIGNED
3398,516736.Thoc1,brown,islet,,NO,Thoc1,,1,SIGNED
3399,10003843620.Ralgapa2,brown,islet,,NO,Ralgapa2,,1,SIGNED
3400,10003843807.Rbm47,brown,islet,,NO,Rbm47,,1,SIGNED
3401,501504.Phf21a,brown,islet,,NO,Phf21a,,1,SIGNED
3402,500156.Gprin3,brown,islet,,NO,Gprin3,,1,SIGNED
3403,10003837580.Satb1,brown,islet,,NO,Satb1,,1,SIGNED
3404,10004037427.Spty2d1,brown,islet,,NO,Spty2d1,,1,SIGNED
3405,10002897875.Slc38a9,brown,islet,,NO,Slc38a9,,1,SIGNED
3406,518903.Mbnl2,brown,islet,,NO,Mbnl2,,1,SIGNED
3407,10003838632.Pafah1b2,brown,islet,,NO,Pafah1b2,,1,SIGNED
3408,10002918483.Baz2b,brown,islet,,NO,Baz2b,,1,SIGNED
3409,10002913528.Pisd,brown,islet,,NO,Pisd,,1,SIGNED
3410,498645.Tmem68,brown,islet,,NO,Tmem68,,1,SIGNED
3411,10003839978.Hdac4,brown,islet,,NO,Hdac4,,1,SIGNED
3412,503606.Ank3,brown,islet,,NO,Ank3,,1,SIGNED
3413,10004036887.Ndor1,brown,islet,,NO,Ndor1,,1,SIGNED
3414,10002900269.Hps5,brown,islet,,NO,Hps5,,1,SIGNED
3415,503280.Bclaf1,brown,islet,,NO,Bclaf1,,1,SIGNED
3416,10003844290.Tnrc6b,brown,islet,,NO,Tnrc6b,,1,SIGNED
3417,511878.Neat1,brown,islet,,NO,Neat1,,1,SIGNED
3418,10003844745.Aig1,brown,islet,,NO,Aig1,,1,SIGNED
3419,10004037239.Dclre1c,brown,islet,,NO,Dclre1c,,1,SIGNED
3420,517101.Appl2,brown,islet,,NO,Appl2,,1,SIGNED
3421,10003844190.Zbtb11,brown,islet,,NO,Zbtb11,,1,SIGNED
3422,510099.Arhgef37,brown,islet,,NO,Arhgef37,,1,SIGNED
3423,499813.Safb,brown,islet,,NO,Safb,,1,SIGNED
3424,10003839254.Vps13d,brown,islet,,NO,Vps13d,,1,SIGNED
3425,518628.Emc10,brown,islet,,NO,Emc10,,1,SIGNED
3426,516460.Slc25a12,brown,islet,,NO,Slc25a12,,1,SIGNED
3427,508958.Sec61a2,brown,islet,,NO,Sec61a2,,1,SIGNED
3428,10004036088.Aoc2,brown,islet,,NO,Aoc2,,1,SIGNED
3429,10003839315.Zmynd8,brown,islet,,NO,Zmynd8,,1,SIGNED
3430,515067.Bclaf3,brown,islet,,NO,Bclaf3,,1,SIGNED
3431,10003842199.Xpo7,brown,islet,,NO,Xpo7,,1,SIGNED
3432,10002917864.Zfp263,brown,islet,,NO,Zfp263,,1,SIGNED
3433,10002950787.Sik3,brown,islet,,NO,Sik3,,1,SIGNED
3434,502735.Ptbp2,brown,islet,,NO,Ptbp2,,1,SIGNED
3435,519311.Bcl2l11,brown,islet,,NO,Bcl2l11,,1,SIGNED
3436,508759.Fbxl12,brown,islet,,NO,Fbxl12,,1,SIGNED
3437,10003836192.Gkap1,brown,islet,,NO,Gkap1,,1,SIGNED
3438,1480425.C920006O11Rik,brown,islet,,NO,C920006O11Rik,,1,SIGNED
3439,10004036330.Man2c1,brown,islet,,NO,Man2c1,,1,SIGNED
3440,518297.Luc7l,brown,islet,,NO,Luc7l,,1,SIGNED
3441,508552.Tnrc6c,brown,islet,,NO,Tnrc6c,,1,SIGNED
3442,10003843816.St3gal1,brown,islet,,NO,St3gal1,,1,SIGNED
3443,505177.Baz2b,brown,islet,,NO,Baz2b,,1,SIGNED
3444,516267.Ccdc58,brown,islet,,NO,Ccdc58,,1,SIGNED
3445,502555.Syne1,brown,islet,,NO,Syne1,,1,SIGNED
3446,10002897147.Gm42959,brown,islet,,NO,Gm42959,,1,SIGNED
3447,508594.Dffb,brown,islet,,NO,Dffb,,1,SIGNED
3448,10003838096.Cnot4,brown,islet,,NO,Cnot4,,1,SIGNED
3449,517518.Ro60,brown,islet,,NO,Ro60,,1,SIGNED
3450,10003838630.1700110K17Rik,brown,islet,,NO,1700110K17Rik,,1,SIGNED
3451,10003839171.Atp8a1,brown,islet,,NO,Atp8a1,,1,SIGNED
3452,10003838705.Eif4g3,brown,islet,,NO,Eif4g3,,1,SIGNED
3453,501021.Parp14,brown,islet,,NO,Parp14,,1,SIGNED
3454,512474.Dnm3os,brown,islet,,NO,Dnm3os,,1,SIGNED
3455,10002900217.Ikbkb,brown,islet,,NO,Ikbkb,,1,SIGNED
3456,1374253.Cdk14,brown,islet,,NO,Cdk14,,1,SIGNED
3457,10004035172.Tnip2,brown,islet,,NO,Tnip2,,1,SIGNED
3458,10003842126.Gm31513,brown,islet,,NO,Gm31513,,1,SIGNED
3459,513027.Raf1,brown,islet,,NO,Raf1,,1,SIGNED
3460,10003844457.Arl15,brown,islet,,NO,Arl15,,1,SIGNED
3461,10003837821.Bcas3,brown,islet,,NO,Bcas3,,1,SIGNED
3462,506592.Ptprj,brown,islet,,NO,Ptprj,,1,SIGNED
3463,10004036469.Mark3,brown,islet,,NO,Mark3,,1,SIGNED
3464,10003837984.A230057D06Rik,brown,islet,,NO,A230057D06Rik,,1,SIGNED
3465,504661.Gm49957,brown,islet,,NO,Gm49957,,1,SIGNED
3466,509800.Eps15l1,brown,islet,,NO,Eps15l1,,1,SIGNED
3467,10004034134.Amer1,brown,islet,,NO,Amer1,,1,SIGNED
3468,10003839046.Map3k3,brown,islet,,NO,Map3k3,,1,SIGNED
3469,515389.Dennd1a,brown,islet,,NO,Dennd1a,,1,SIGNED
3470,499022.Bod1l,brown,islet,,NO,Bod1l,,1,SIGNED
3471,10003839691.Atxn1,brown,islet,,NO,Atxn1,,1,SIGNED
3472,516452.Actn2,brown,islet,,NO,Actn2,,1,SIGNED
3473,497744.Mblac2,brown,islet,,NO,Mblac2,,1,SIGNED
3474,1013832.Dvl1,brown,islet,,NO,Dvl1,,1,SIGNED
3475,10003837648.Myh9,brown,islet,,NO,Myh9,,1,SIGNED
3476,10003839122.Myo9b,brown,islet,,NO,Myo9b,,1,SIGNED
3477,516796.Cplane1,brown,islet,,NO,Cplane1,,1,SIGNED
3478,10004036318.Nfxl1,brown,islet,,NO,Nfxl1,,1,SIGNED
3479,507452.Cald1,brown,islet,,NO,Cald1,,1,SIGNED
3480,10004034478.Cc2d1b,brown,islet,,NO,Cc2d1b,,1,SIGNED
3481,10002948443.Stag1,brown,islet,,NO,Stag1,,1,SIGNED
3482,505317.Stxbp2,brown,islet,,NO,Stxbp2,,1,SIGNED
3483,504743.Mss51,brown,islet,,NO,Mss51,,1,SIGNED
3484,10004034518.Srsf11,brown,islet,,NO,Srsf11,,1,SIGNED
3485,1475641.Gm13768,brown,islet,,NO,Gm13768,,1,SIGNED
3486,506587.Slc20a1,brown,islet,,NO,Slc20a1,,1,SIGNED
3487,506932.Secisbp2,brown,islet,,NO,Secisbp2,,1,SIGNED
3488,10003839749.Syncrip,brown,islet,,NO,Syncrip,,1,SIGNED
3489,1368024.Cped1,brown,islet,,NO,Cped1,,1,SIGNED
3490,10003844707.Ddhd2,brown,islet,,NO,Ddhd2,,1,SIGNED
3491,10003115100.Zfp945,brown,islet,,NO,Zfp945,,1,SIGNED
3492,10002945275.Gm17501,brown,islet,,NO,Gm17501,,1,SIGNED
3493,10003839267.Gm28982,brown,islet,,NO,Gm28982,,1,SIGNED
3494,10004035260.Eif2ak1,brown,islet,,NO,Eif2ak1,,1,SIGNED
3495,512980.Mdk-ps1,brown,islet,,NO,Mdk-ps1,,1,SIGNED
3496,502454.Ypel2,brown,islet,,NO,Ypel2,,1,SIGNED
3497,514895.Cttnbp2,brown,islet,,NO,Cttnbp2,,1,SIGNED
3498,10002896177.Iqca1l,brown,islet,,NO,Iqca1l,,1,SIGNED
3499,10003838936.Fkbp5,brown,islet,,NO,Fkbp5,,1,SIGNED
3500,500507.Gapvd1,brown,islet,,NO,Gapvd1,,1,SIGNED
3501,506088.Zfyve26,brown,islet,,NO,Zfyve26,,1,SIGNED
3502,10002902176.Pyroxd2,brown,islet,,NO,Pyroxd2,,1,SIGNED
3503,10002935056.Fermt2,brown,islet,,NO,Fermt2,,1,SIGNED
3504,498300.Rufy3,brown,islet,,NO,Rufy3,,1,SIGNED
3505,10003844377.Lrch1,brown,islet,,NO,Lrch1,,1,SIGNED
3506,10002924796.Srek1,brown,islet,,NO,Srek1,,1,SIGNED
3507,10002678212.Slc6a8,brown,islet,,NO,Slc6a8,,1,SIGNED
3508,10004035027.Chd8,brown,islet,,NO,Chd8,,1,SIGNED
3509,10004037678.Med13l,brown,islet,,NO,Med13l,,1,SIGNED
3510,517724.Il10rb,brown,islet,,NO,Il10rb,,1,SIGNED
3511,511295.Luc7l2,brown,islet,,NO,Luc7l2,,1,SIGNED
3512,10003845125.Mycbp,brown,islet,,NO,Mycbp,,1,SIGNED
3513,10002931276.Hnrnpll,brown,islet,,NO,Hnrnpll,,1,SIGNED
3514,10002906335.Per1,brown,islet,,NO,Per1,,1,SIGNED
3515,503718.Gm37338,brown,islet,,NO,Gm37338,,1,SIGNED
3516,10004035414.Zcwpw1,brown,islet,,NO,Zcwpw1,,1,SIGNED
3517,10002907250.Rictor,brown,islet,,NO,Rictor,,1,SIGNED
3518,10003844000.Ppp1r10,brown,islet,,NO,Ppp1r10,,1,SIGNED
3519,500918.Vps16,brown,islet,,NO,Vps16,,1,SIGNED
3520,10002919600.Gse1,brown,islet,,NO,Gse1,,1,SIGNED
3521,10003840336.Pde4d,brown,islet,,NO,Pde4d,,1,SIGNED
3522,10002916508.Med12,brown,islet,,NO,Med12,,1,SIGNED
3523,10003843899.Armh3,brown,islet,,NO,Armh3,,1,SIGNED
3524,10003119273.Camk4,brown,islet,,NO,Camk4,,1,SIGNED
3525,10003837586.Airn,brown,islet,,NO,Airn,,1,SIGNED
3526,10002912267.Tubgcp3,brown,islet,,NO,Tubgcp3,,1,SIGNED
3527,517923.Jarid2,brown,islet,,NO,Jarid2,,1,SIGNED
3528,10002905358.Wdr13,brown,islet,,NO,Wdr13,,1,SIGNED
3529,10002910876.Gga3,brown,islet,,NO,Gga3,,1,SIGNED
3530,515325.Bcl6,brown,islet,,NO,Bcl6,,1,SIGNED
3531,10002905875.Carmil3,brown,islet,,NO,Carmil3,,1,SIGNED
3532,10004036985.Gpr137c,brown,islet,,NO,Gpr137c,,1,SIGNED
3533,509450.Lrba,brown,islet,,NO,Lrba,,1,SIGNED
3534,511961.Fgfr2,brown,islet,,NO,Fgfr2,,1,SIGNED
3535,510375.Gnaq,brown,islet,,NO,Gnaq,,1,SIGNED
3536,10003838361.Ppp4r1l-ps,brown,islet,,NO,Ppp4r1l-ps,,1,SIGNED
3537,10004037045.Rexo4,brown,islet,,NO,Rexo4,,1,SIGNED
3538,10003844422.Kif2a,brown,islet,,NO,Kif2a,,1,SIGNED
3539,10003844505.Map2k3,brown,islet,,NO,Map2k3,,1,SIGNED
3540,10004036821.Cdk14,brown,islet,,NO,Cdk14,,1,SIGNED
3541,501694.Phyhd1,brown,islet,,NO,Phyhd1,,1,SIGNED
3542,10003838862.Tcf4,brown,islet,,NO,Tcf4,,1,SIGNED
3543,10003119292.Arl15,brown,islet,,NO,Arl15,,1,SIGNED
3544,512365.A630001O12Rik,brown,islet,,NO,A630001O12Rik,,1,SIGNED
3545,10003840381.Nsd2,brown,islet,,NO,Nsd2,,1,SIGNED
3546,10003839848.Vwa1,brown,islet,,NO,Vwa1,,1,SIGNED
3547,10003844019.Riok3,brown,islet,,NO,Riok3,,1,SIGNED
3548,10002900370.Synj1,brown,islet,,NO,Synj1,,1,SIGNED
3549,10003845123.Gm12984,brown,islet,,NO,Gm12984,,1,SIGNED
3550,506826.Rpl41,brown,islet,,NO,Rpl41,,1,SIGNED
3551,10004037175.Rtn4,brown,islet,,NO,Rtn4,,1,SIGNED
3552,506062.Pam16,brown,islet,,NO,Pam16,,1,SIGNED
3553,10003844020.Mex3c,brown,islet,,NO,Mex3c,,1,SIGNED
3554,500583.Dhx33,brown,islet,,NO,Dhx33,,1,SIGNED
3555,516845.D130043K22Rik,brown,islet,,NO,D130043K22Rik,,1,SIGNED
3556,517187.Rab10os,brown,islet,,NO,Rab10os,,1,SIGNED
3557,509619.Xntrpc,brown,islet,,NO,Xntrpc,,1,SIGNED
3558,10003845103.Akirin2,brown,islet,,NO,Akirin2,,1,SIGNED
3559,500674.Tcea2,brown,islet,,NO,Tcea2,,1,SIGNED
3560,10002916430.Echdc2,brown,islet,,NO,Echdc2,,1,SIGNED
3561,10003843863.Mms19,brown,islet,,NO,Mms19,,1,SIGNED
3562,518555.Wnk1,brown,islet,,NO,Wnk1,,1,SIGNED
3563,10002939037.Gm9379,brown,islet,,NO,Gm9379,,1,SIGNED
3564,517237.Ube2r2,brown,islet,,NO,Ube2r2,,1,SIGNED
3565,592585.Gm19945,brown,islet,,NO,Gm19945,,1,SIGNED
3566,10002900962.BC022960,brown,islet,,NO,BC022960,,1,SIGNED
3567,10004037116.Mterf4,brown,islet,,NO,Mterf4,,1,SIGNED
3568,10003844517.Zfp346,brown,islet,,NO,Zfp346,,1,SIGNED
3569,10003836311.Gm47345,brown,islet,,NO,Gm47345,,1,SIGNED
3570,1485530.Ctif,brown,islet,,NO,Ctif,,1,SIGNED
3571,10003839009.Dip2b,brown,islet,,NO,Dip2b,,1,SIGNED
3572,10003840573.Zfp280d,brown,islet,,NO,Zfp280d,,1,SIGNED
3573,1488385.Gm33195,brown,islet,,NO,Gm33195,,1,SIGNED
3574,10004037526.Brf1,brown,islet,,NO,Brf1,,1,SIGNED
3575,10004035149.Sptbn4,brown,islet,,NO,Sptbn4,,1,SIGNED
3576,10002900022.Iffo1,brown,islet,,NO,Iffo1,,1,SIGNED
3577,10003845541.Trip12,brown,islet,,NO,Trip12,,1,SIGNED
3578,500467.Klf12,brown,islet,,NO,Klf12,,1,SIGNED
3579,510328.Kcnip4,brown,islet,,NO,Kcnip4,,1,SIGNED
3580,10004035995.Nfe2l3,brown,islet,,NO,Nfe2l3,,1,SIGNED
3581,510421.Nsmce2,brown,islet,,NO,Nsmce2,,1,SIGNED
3582,518818.Ptk2b,brown,islet,,NO,Ptk2b,,1,SIGNED
3583,515316.Cux1,brown,islet,,NO,Cux1,,1,SIGNED
3584,10003844521.Jarid2,brown,islet,,NO,Jarid2,,1,SIGNED
3585,10003840635.Dcaf5,brown,islet,,NO,Dcaf5,,1,SIGNED
3586,10002897265.Plekhg2,brown,islet,,NO,Plekhg2,,1,SIGNED
3587,509208.4632427E13Rik,brown,islet,,NO,4632427E13Rik,,1,SIGNED
3588,10003844968.Hps5,brown,islet,,NO,Hps5,,1,SIGNED
3589,10003842529.V1rg10,brown,islet,,NO,V1rg10,,1,SIGNED
3590,10003837796.Patz1,brown,islet,,NO,Patz1,,1,SIGNED
3591,10003837636.Otulinl,brown,islet,,NO,Otulinl,,1,SIGNED
3592,498668.Prpf40b,brown,islet,,NO,Prpf40b,,1,SIGNED
3593,515062.Phlpp1,brown,islet,,NO,Phlpp1,,1,SIGNED
3594,10003837934.Rasa3,brown,islet,,NO,Rasa3,,1,SIGNED
3595,10003839356.Cdh2,brown,islet,,NO,Cdh2,,1,SIGNED
3596,501476.Tcf12,brown,islet,,NO,Tcf12,,1,SIGNED
3597,10003844427.Bdp1,brown,islet,,NO,Bdp1,,1,SIGNED
3598,518661.Sh2b3,brown,islet,,NO,Sh2b3,,1,SIGNED
3599,10003840448.Gm15697,brown,islet,,NO,Gm15697,,1,SIGNED
3600,10002912686.Rere,brown,islet,,NO,Rere,,1,SIGNED
3601,504555.2900076G11Rik,brown,islet,,NO,2900076G11Rik,,1,SIGNED
3602,10004033071.Aff4,brown,islet,,NO,Aff4,,1,SIGNED
3603,513902.Rabepk,brown,islet,,NO,Rabepk,,1,SIGNED
3604,10003839299.Pamr1,brown,islet,,NO,Pamr1,,1,SIGNED
3605,10003840632.Dram1,brown,islet,,NO,Dram1,,1,SIGNED
3606,10002902040.Ankrd24,brown,islet,,NO,Ankrd24,,1,SIGNED
3607,504750.Mx2,brown,islet,,NO,Mx2,,1,SIGNED
3608,10004034053.Fhod1,brown,islet,,NO,Fhod1,,1,SIGNED
3609,10003844192.Trat1,brown,islet,,NO,Trat1,,1,SIGNED
3610,10004035101.Lrch1,brown,islet,,NO,Lrch1,,1,SIGNED
3611,10003838214.Rap1gds1,brown,islet,,NO,Rap1gds1,,1,SIGNED
3612,10002939741.Gm31693,brown,islet,,NO,Gm31693,,1,SIGNED
3613,10003844222.Plcxd2,brown,islet,,NO,Plcxd2,,1,SIGNED
3614,10004035310.Ncapd3,brown,islet,,NO,Ncapd3,,1,SIGNED
3615,10003841754.Gm13633,brown,islet,,NO,Gm13633,,1,SIGNED
3616,505302.Clk2,brown,islet,,NO,Clk2,,1,SIGNED
3617,10003844078.Satb1,brown,islet,,NO,Satb1,,1,SIGNED
3618,10004034959.Snapc3,brown,islet,,NO,Snapc3,,1,SIGNED
3619,10003844310.Prkd1,brown,islet,,NO,Prkd1,,1,SIGNED
3620,10003845485.Agfg1,brown,islet,,NO,Agfg1,,1,SIGNED
3621,508203.Hdac7,brown,islet,,NO,Hdac7,,1,SIGNED
3622,507799.Kantr,brown,islet,,NO,Kantr,,1,SIGNED
3623,503134.B230398E01Rik,brown,islet,,NO,B230398E01Rik,,1,SIGNED
3624,10003839847.B4galt2,brown,islet,,NO,B4galt2,,1,SIGNED
3625,10002905188.Zscan18,brown,islet,,NO,Zscan18,,1,SIGNED
3626,10004033455.Fbxl7,brown,islet,,NO,Fbxl7,,1,SIGNED
3627,501067.Efl1,brown,islet,,NO,Efl1,,1,SIGNED
3628,519431.Clcn2,brown,islet,,NO,Clcn2,,1,SIGNED
3629,515130.Oxr1,brown,islet,,NO,Oxr1,,1,SIGNED
3630,10002903066.Rfx7,brown,islet,,NO,Rfx7,,1,SIGNED
3631,10002937098.Adgrl3,brown,islet,,NO,Adgrl3,,1,SIGNED
3632,10003838222.Pi4kb,brown,islet,,NO,Pi4kb,,1,SIGNED
3633,10002912276.Vwa5b2,brown,islet,,NO,Vwa5b2,,1,SIGNED
3634,515561.Taok1,brown,islet,,NO,Taok1,,1,SIGNED
3635,10002678322.Sh3glb2,brown,islet,,NO,Sh3glb2,,1,SIGNED
3636,499835.Nr6a1,brown,islet,,NO,Nr6a1,,1,SIGNED
3637,10003839954.Inpp4a,brown,islet,,NO,Inpp4a,,1,SIGNED
3638,515535.P2rx3,brown,islet,,NO,P2rx3,,1,SIGNED
3639,10002900884.Gm37494,brown,islet,,NO,Gm37494,,1,SIGNED
3640,10004034978.Dido1,brown,islet,,NO,Dido1,,1,SIGNED
3641,10004034968.Gm43857,brown,islet,,NO,Gm43857,,1,SIGNED
3642,10002951551.Magi1,brown,islet,,NO,Magi1,,1,SIGNED
3643,10004037869.Vwa5b2,brown,islet,,NO,Vwa5b2,,1,SIGNED
3644,502237.Eml1,brown,islet,,NO,Eml1,,1,SIGNED
3645,10003836863.Mdn1,brown,islet,,NO,Mdn1,,1,SIGNED
3646,10002911281.Klhl23,brown,islet,,NO,Klhl23,,1,SIGNED
3647,10004035790.Ppil6,brown,islet,,NO,Ppil6,,1,SIGNED
3648,10003837845.Large1,brown,islet,,NO,Large1,,1,SIGNED
3649,10002900531.Sema4c,brown,islet,,NO,Sema4c,,1,SIGNED
3650,10002951935.Rabgap1l,brown,islet,,NO,Rabgap1l,,1,SIGNED
3651,517281.Zmym6,brown,islet,,NO,Zmym6,,1,SIGNED
3652,507197.Crebzf,brown,islet,,NO,Crebzf,,1,SIGNED
3653,505819.4632404H12Rik,brown,islet,,NO,4632404H12Rik,,1,SIGNED
3654,10004035409.Rfx6,brown,islet,,NO,Rfx6,,1,SIGNED
3655,10004037343.Gtf2f2,brown,islet,,NO,Gtf2f2,,1,SIGNED
3656,10003837894.Echdc1,brown,islet,,NO,Echdc1,,1,SIGNED
3657,10004035400.Taok2,brown,islet,,NO,Taok2,,1,SIGNED
3658,10004033300.Golga1,brown,islet,,NO,Golga1,,1,SIGNED
3659,10003842060.Kalrn,brown,islet,,NO,Kalrn,,1,SIGNED
3660,10003838343.Smyd3,brown,islet,,NO,Smyd3,,1,SIGNED
3661,10002941869.Zcchc2,brown,islet,,NO,Zcchc2,,1,SIGNED
3662,511452.Ppp3cc,brown,islet,,NO,Ppp3cc,,1,SIGNED
3663,10002944987.Rimbp2,brown,islet,,NO,Rimbp2,,1,SIGNED
3664,513452.Tpp1,brown,islet,,NO,Tpp1,,1,SIGNED
3665,515145.Bnip3l,brown,islet,,NO,Bnip3l,,1,SIGNED
3666,10003845946.Pcdhgc4,brown,islet,,NO,Pcdhgc4,,1,SIGNED
3667,10003118281.Gm27878,brown,islet,,NO,Gm27878,,1,SIGNED
3668,10002919007.Pbx1,brown,islet,,NO,Pbx1,,1,SIGNED
3669,10004036743.Sirt4,brown,islet,,NO,Sirt4,,1,SIGNED
3670,10003838869.Slc8a1,brown,islet,,NO,Slc8a1,,1,SIGNED
3671,10003841766.Pax6,brown,islet,,NO,Pax6,,1,SIGNED
3672,10002944707.Fubp1,brown,islet,,NO,Fubp1,,1,SIGNED
3673,1485095.Tnfrsf4,brown,islet,,NO,Tnfrsf4,,1,SIGNED
3674,516938.Atp11a,brown,islet,,NO,Atp11a,,1,SIGNED
3675,10003843517.Mrc2,brown,islet,,NO,Mrc2,,1,SIGNED
3676,10003836513.Hivep2,brown,islet,,NO,Hivep2,,1,SIGNED
3677,10003844436.Jarid2,brown,islet,,NO,Jarid2,,1,SIGNED
3678,10002910365.Dna2,brown,islet,,NO,Dna2,,1,SIGNED
3679,10003845339.Ralgapa2,brown,islet,,NO,Ralgapa2,,1,SIGNED
3680,502340.Caps2,brown,islet,,NO,Caps2,,1,SIGNED
3681,10003116768.Ssc5d,brown,islet,,NO,Ssc5d,,1,SIGNED
3682,10003844008.Rnf125,brown,islet,,NO,Rnf125,,1,SIGNED
3683,10003843929.Zfp608,brown,islet,,NO,Zfp608,,1,SIGNED
3684,516293.Dennd4c,brown,islet,,NO,Dennd4c,,1,SIGNED
3685,10003845030.Cnot4,brown,islet,,NO,Cnot4,,1,SIGNED
3686,10003839812.Gas2l3,brown,islet,,NO,Gas2l3,,1,SIGNED
3687,10003845328.Trpm7,brown,islet,,NO,Trpm7,,1,SIGNED
3688,10003842816.Asb6,brown,islet,,NO,Asb6,,1,SIGNED
3689,10003844553.Ehbp1,brown,islet,,NO,Ehbp1,,1,SIGNED
3690,10004033286.Sharpin,brown,islet,,NO,Sharpin,,1,SIGNED
3691,519179.Phactr4,brown,islet,,NO,Phactr4,,1,SIGNED
3692,10004034155.Neil2,brown,islet,,NO,Neil2,,1,SIGNED
3693,514247.Rbfox2,brown,islet,,NO,Rbfox2,,1,SIGNED
3694,10002929804.Svopl,brown,islet,,NO,Svopl,,1,SIGNED
3695,504124.Phf1,brown,islet,,NO,Phf1,,1,SIGNED
3696,10002946270.Mllt6,brown,islet,,NO,Mllt6,,1,SIGNED
3697,508177.Pacsin2,brown,islet,,NO,Pacsin2,,1,SIGNED
