,Accession,module,tissue_origin,kME_module,multiple_tissues,gene_symbol,entrez_ID,numb_tissues,Sign
145,500922.Cib4,turquoise,gastroc,,NO,Cib4,,1,UNSIGNED
146,500929.Fastkd3,turquoise,gastroc,,NO,Fastkd3,,1,UNSIGNED
147,500952.Pccb,turquoise,gastroc,,NO,Pccb,,1,UNSIGNED
148,501017.Got1,turquoise,gastroc,,NO,Got1,,1,UNSIGNED
149,501022.Csrp2,turquoise,gastroc,,NO,Csrp2,,1,UNSIGNED
150,501023.Baz1b,turquoise,gastroc,,NO,Baz1b,,1,UNSIGNED
151,501042.Cdh5,turquoise,gastroc,,NO,Cdh5,,1,UNSIGNED
152,501048.4930448I18Rik,turquoise,gastroc,,NO,4930448I18Rik,,1,UNSIGNED
153,501053.Zwint,turquoise,gastroc,,NO,Zwint,,1,UNSIGNED
154,501061.Ago4,turquoise,gastroc,,NO,Ago4,,1,UNSIGNED
155,501091.Trim30a,turquoise,gastroc,,NO,Trim30a,,1,UNSIGNED
156,501149.4930519E07Rik,turquoise,gastroc,,NO,4930519E07Rik,,1,UNSIGNED
157,501175.Cmip,turquoise,gastroc,,NO,Cmip,,1,UNSIGNED
158,501181.Thrsp,turquoise,gastroc,,NO,Thrsp,,1,UNSIGNED
159,501203.Sema3c,turquoise,gastroc,,NO,Sema3c,,1,UNSIGNED
160,501278.Gpatch1,turquoise,gastroc,,NO,Gpatch1,,1,UNSIGNED
161,501318.Ppp1r10,turquoise,gastroc,,NO,Ppp1r10,,1,UNSIGNED
162,501378.Cd70,turquoise,gastroc,,NO,Cd70,,1,UNSIGNED
163,501383.Vmn1r56,turquoise,gastroc,,NO,Vmn1r56,,1,UNSIGNED
164,501410.Marchf7,turquoise,gastroc,,NO,Marchf7,,1,UNSIGNED
165,501431.Gtf2a1,turquoise,gastroc,,NO,Gtf2a1,,1,UNSIGNED
166,501475.Mnx1,turquoise,gastroc,,NO,Mnx1,,1,UNSIGNED
167,501491.Fgf1,turquoise,gastroc,,NO,Fgf1,,1,UNSIGNED
168,501501.Otud4,turquoise,gastroc,,NO,Otud4,,1,UNSIGNED
169,501510.Pkp2,turquoise,gastroc,,NO,Pkp2,,1,UNSIGNED
170,501515.Rbm39,turquoise,gastroc,,NO,Rbm39,,1,UNSIGNED
171,501522.Maml3,turquoise,gastroc,,NO,Maml3,,1,UNSIGNED
172,501533.Rimklb,turquoise,gastroc,,NO,Rimklb,,1,UNSIGNED
173,501558.Zbtb4,turquoise,gastroc,,NO,Zbtb4,,1,UNSIGNED
174,501570.Kpna4,turquoise,gastroc,,NO,Kpna4,,1,UNSIGNED
175,501579.Gm47814,turquoise,gastroc,,NO,Gm47814,,1,UNSIGNED
176,501586.2010008C14Rik,turquoise,gastroc,,NO,2010008C14Rik,,1,UNSIGNED
177,501596.1700030N03Rik,turquoise,gastroc,,NO,1700030N03Rik,,1,UNSIGNED
178,501622.Pnpla6,turquoise,gastroc,,NO,Pnpla6,,1,UNSIGNED
179,501623.Ccdc6,turquoise,gastroc,,NO,Ccdc6,,1,UNSIGNED
180,501629.Gltp,turquoise,gastroc,,NO,Gltp,,1,UNSIGNED
181,501642.Ubqln1,turquoise,gastroc,,NO,Ubqln1,,1,UNSIGNED
182,501643.Pkia,turquoise,gastroc,,NO,Pkia,,1,UNSIGNED
183,501653.Sh3glb1,turquoise,gastroc,,NO,Sh3glb1,,1,UNSIGNED
184,501663.Kcnk5,turquoise,gastroc,,NO,Kcnk5,,1,UNSIGNED
185,501684.Hs6st1,turquoise,gastroc,,NO,Hs6st1,,1,UNSIGNED
186,501686.Dlg1,turquoise,gastroc,,NO,Dlg1,,1,UNSIGNED
187,501688.Crkl,turquoise,gastroc,,NO,Crkl,,1,UNSIGNED
188,501689.Dsel,turquoise,gastroc,,NO,Dsel,,1,UNSIGNED
189,501708.Dennd1b,turquoise,gastroc,,NO,Dennd1b,,1,UNSIGNED
190,501721.Cat,turquoise,gastroc,,NO,Cat,,1,UNSIGNED
191,501773.Pfn1,turquoise,gastroc,,NO,Pfn1,,1,UNSIGNED
192,501838.Nr2f6,turquoise,gastroc,,NO,Nr2f6,,1,UNSIGNED
193,501846.Lats2,turquoise,gastroc,,NO,Lats2,,1,UNSIGNED
194,501847.Nudt4,turquoise,gastroc,,NO,Nudt4,,1,UNSIGNED
